COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,COL_1,COL_2,COL_3,COL_4,COL_5,COL_6,COL_7,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,0-10年屋齡房屋數,11-20年屋齡房屋數,21-30年屋齡房屋數,31-40年屋齡房屋數,41-50年屋齡房屋數,51-60年屋齡房屋數,61年以上房屋數,資料時間
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,12,22,41,76,71,18,71,107Y
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,56,74,49,56,54,20,68,107Y
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,12,16,43,37,31,5,0,107Y
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,12,9,9,6,33,0,0,107Y
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,5,11,8,12,6,1,0,107Y
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,17,51,67,110,68,12,13,107Y
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,21,40,42,41,33,5,0,107Y
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,27,19,18,37,14,1,0,107Y
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,21,35,30,50,40,46,2,107Y
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,11,6,7,9,66,0,0,107Y
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,59,10,10,38,21,22,0,107Y
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,21,26,15,24,93,14,0,107Y
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,31,56,57,77,62,75,1,107Y
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,13,23,29,22,34,1,0,107Y
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,18,34,24,16,56,2,0,107Y
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,184,47,18,43,101,5,0,107Y
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,15,13,21,32,39,1,0,107Y
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,17,5,12,16,54,5,0,107Y
10014,臺東縣,10014150,達仁鄉,10014150-001,台村,3,6,1,0,0,0,0,107Y
10014,臺東縣,10014150,達仁鄉,10014150-002,土村,0,0,0,0,0,0,0,107Y
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,5,7,26,104,0,0,0,107Y
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,35,23,36,173,29,3,0,107Y
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,24,20,20,96,0,0,0,107Y
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,17,1,5,72,0,0,0,107Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,55,118,12,5,95,0,0,107Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,32,46,7,30,18,0,0,107Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,74,100,20,15,51,1,0,107Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,40,111,27,15,108,5,0,107Y
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,51,94,99,183,323,82,15,108Y
10014,臺東縣,10014010,臺東市,10014010-002,富豐里,39,16,74,154,29,9,0,108Y
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,391,352,170,170,83,14,1,108Y
10014,臺東縣,10014010,臺東市,10014010-004,南王里,131,111,274,279,335,54,15,108Y
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,120,297,571,102,102,98,21,108Y
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,176,264,182,137,299,53,12,108Y
10014,臺東縣,10014010,臺東市,10014010-007,新生里,225,323,654,937,290,55,24,108Y
10014,臺東縣,10014010,臺東市,10014010-008,民生里,96,86,249,525,407,109,33,108Y
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,10,34,79,89,107,49,8,108Y
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,18,48,81,189,741,28,4,108Y
10014,臺東縣,10014010,臺東市,10014010-011,中心里,117,136,340,199,379,112,25,108Y
10014,臺東縣,10014010,臺東市,10014010-012,自強里,112,126,309,533,532,114,16,108Y
10014,臺東縣,10014010,臺東市,10014010-013,民族里,22,32,63,107,274,60,34,108Y
10014,臺東縣,10014010,臺東市,10014010-014,四維里,21,16,62,67,116,17,6,108Y
10014,臺東縣,10014010,臺東市,10014010-015,中華里,82,20,96,94,370,91,36,108Y
10014,臺東縣,10014010,臺東市,10014010-016,強國里,12,14,52,58,49,91,65,108Y
10014,臺東縣,10014010,臺東市,10014010-017,建國里,47,50,73,155,187,87,31,108Y
10014,臺東縣,10014010,臺東市,10014010-018,民權里,16,34,68,67,132,117,46,108Y
10014,臺東縣,10014010,臺東市,10014010-019,仁愛里,10,17,55,59,96,111,96,108Y
10014,臺東縣,10014010,臺東市,10014010-020,中正里,13,36,72,88,98,125,101,108Y
10014,臺東縣,10014010,臺東市,10014010-021,大同里,12,22,46,60,67,101,62,108Y
10014,臺東縣,10014010,臺東市,10014010-022,成功里,20,36,58,57,96,95,53,108Y
10014,臺東縣,10014010,臺東市,10014010-023,文化里,14,15,101,59,24,55,22,108Y
10014,臺東縣,10014010,臺東市,10014010-024,中山里,8,7,35,42,132,136,37,108Y
10014,臺東縣,10014010,臺東市,10014010-025,復國里,28,36,72,62,80,150,38,108Y
10014,臺東縣,10014010,臺東市,10014010-026,興國里,10,5,84,54,78,105,20,108Y
10014,臺東縣,10014010,臺東市,10014010-027,復興里,22,27,14,36,68,109,16,108Y
10014,臺東縣,10014010,臺東市,10014010-028,鐵花里,9,14,24,49,58,51,52,108Y
10014,臺東縣,10014010,臺東市,10014010-029,新園里,73,56,106,146,245,90,12,108Y
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,77,103,234,233,379,155,58,108Y
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,220,182,234,256,466,70,9,108Y
10014,臺東縣,10014010,臺東市,10014010-032,光明里,147,148,460,57,198,49,31,108Y
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,87,73,236,79,136,36,9,108Y
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,117,138,251,58,107,62,7,108Y
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,54,51,185,38,97,79,11,108Y
10014,臺東縣,10014010,臺東市,10014010-036,東海里,43,47,248,363,264,127,28,108Y
10014,臺東縣,10014010,臺東市,10014010-037,新興里,47,25,54,70,277,110,35,108Y
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,335,433,995,1124,421,40,5,108Y
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,187,114,410,977,236,32,5,108Y
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,112,77,300,111,98,114,15,108Y
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,59,46,63,63,66,88,12,108Y
10014,臺東縣,10014010,臺東市,10014010-042,建和里,59,64,121,114,86,67,22,108Y
10014,臺東縣,10014010,臺東市,10014010-043,建興里,22,30,142,134,77,57,9,108Y
10014,臺東縣,10014010,臺東市,10014010-044,建業里,39,34,133,186,142,68,26,108Y
10014,臺東縣,10014010,臺東市,10014010-045,知本里,70,87,249,112,112,51,32,108Y
10014,臺東縣,10014010,臺東市,10014010-046,建農里,144,219,151,176,49,16,6,108Y
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,43,36,56,105,156,36,20,108Y
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,62,52,99,133,230,42,13,108Y
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,47,55,142,194,331,81,38,108Y
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,71,62,430,365,196,86,21,108Y
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,20,27,169,289,258,103,41,108Y
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,46,71,212,255,343,157,125,108Y
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,31,12,48,100,82,36,6,108Y
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,117,62,163,208,365,94,23,108Y
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,47,32,49,77,120,105,62,108Y
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,47,59,104,144,30,52,46,108Y
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,64,61,76,61,83,84,51,108Y
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,16,19,90,89,67,97,70,108Y
10014,臺東縣,10014030,關山鎮,10014030-005,里里,77,53,114,211,239,103,91,108Y
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,25,18,12,31,31,30,33,108Y
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,33,30,21,57,88,85,70,108Y
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,11,17,69,63,49,14,7,108Y
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,28,31,26,21,96,34,4,108Y
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,54,47,36,48,101,41,4,108Y
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,25,6,12,50,37,30,6,108Y
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,42,63,111,125,191,84,16,108Y
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,19,54,80,84,331,110,33,108Y
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,29,60,55,49,77,110,20,108Y
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,66,96,146,259,404,127,32,108Y
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,42,9,3,7,15,3,1,108Y
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,119,105,315,511,520,74,5,108Y
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,54,68,95,87,152,59,45,108Y
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,48,58,53,87,156,36,7,108Y
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,63,89,333,173,107,53,11,108Y
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,24,21,47,65,53,59,16,108Y
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,39,27,50,100,84,58,34,108Y
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,21,31,56,132,82,60,17,108Y
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,83,75,104,112,92,64,52,108Y
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,33,30,48,94,75,69,21,108Y
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,39,41,123,128,140,79,32,108Y
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,77,38,130,135,91,85,58,108Y
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,57,31,44,59,187,165,60,108Y
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,7,14,52,69,64,54,60,108Y
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,9,10,12,25,34,19,22,108Y
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,33,27,97,59,72,83,29,108Y
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,63,83,289,162,264,173,62,108Y
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,20,15,17,31,46,40,45,108Y
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,46,25,37,82,76,64,33,108Y
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,20,8,22,38,48,54,17,108Y
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,15,18,14,19,58,41,12,108Y
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,14,14,20,21,30,18,1,108Y
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,65,44,124,130,192,47,9,108Y
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,31,35,73,99,169,55,14,108Y
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,49,24,142,146,85,63,25,108Y
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,17,9,6,12,43,2,0,108Y
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,33,35,53,76,70,43,10,108Y
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,105,35,88,93,182,67,24,108Y
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,183,98,201,287,267,134,42,108Y
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,23,20,55,63,74,37,19,108Y
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,72,45,89,150,273,89,17,108Y
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,39,23,39,42,30,57,5,108Y
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,79,73,178,225,497,110,32,108Y
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,39,20,76,108,98,68,17,108Y
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,71,42,101,122,143,93,31,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,71,29,71,95,172,74,12,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,24,17,20,99,91,35,7,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,25,22,26,31,100,33,21,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,21,20,15,13,27,0,0,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,71,63,150,187,247,117,20,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,92,75,193,191,180,70,27,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,56,33,41,85,131,58,14,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,78,57,79,167,245,59,8,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,37,29,59,118,71,23,13,108Y
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,104,21,45,90,113,82,13,108Y
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,58,36,70,100,172,36,7,108Y
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,77,54,83,149,203,83,41,108Y
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,39,23,89,93,135,96,90,108Y
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,31,18,42,57,68,11,4,108Y
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,0,0,0,0,0,0,0,108Y
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,14,18,44,78,79,21,74,108Y
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,63,72,56,59,65,25,77,108Y
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,18,20,48,43,44,7,0,108Y
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,11,7,11,9,68,0,0,108Y
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,3,11,11,11,7,1,0,108Y
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,18,34,63,77,75,21,11,108Y
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,24,25,36,31,39,5,0,108Y
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,28,19,17,36,18,1,0,108Y
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,23,16,16,38,42,44,2,108Y
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,13,5,6,5,65,0,0,108Y
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,58,6,7,30,25,20,0,108Y
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,20,27,17,24,93,14,0,108Y
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,40,42,49,60,58,76,1,108Y
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,18,21,28,27,36,1,0,108Y
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,22,31,28,18,53,3,0,108Y
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,182,46,27,40,101,7,0,108Y
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,16,13,21,31,42,1,0,108Y
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,16,3,14,19,55,6,0,108Y
10014,臺東縣,10014150,達仁鄉,10014150-001,台村,10,5,2,1,0,0,0,108Y
10014,臺東縣,10014150,達仁鄉,10014150-002,土村,8,15,16,99,0,0,0,108Y
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,5,6,14,98,0,0,0,108Y
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,38,26,35,180,26,7,0,108Y
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,27,10,27,78,0,0,0,108Y
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,19,1,7,74,0,0,0,108Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,60,115,14,5,96,0,0,108Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,40,49,9,28,21,0,0,108Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,86,101,21,15,52,2,2,108Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,48,111,26,16,98,17,0,108Y
