COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,A15A19_E1314_CNT,A15A19_E1112_CNT,A15A19_E2122_CNT,A15A19_E3_4_5_CNT,A15A19_E6_7_CNT,A15A19_E8_9_CNT,A15A19_E1_2_CNT,A15A19_E03_CNT,A15A19_E04_CNT,A20A24_E1314_CNT,A20A24_E1112_CNT,A20A24_E2122_CNT,A20A24_E3_4_5_CNT,A20A24_E6_7_CNT,A20A24_E8_9_CNT,A20A24_E1_2_CNT,A20A24_E03_CNT,A20A24_E04_CNT,A25A29_E1314_CNT,A25A29_E1112_CNT,A25A29_E2122_CNT,A25A29_E3_4_5_CNT,A25A29_E6_7_CNT,A25A29_E8_9_CNT,A25A29_E1_2_CNT,A25A29_E03_CNT,A25A29_E04_CNT,A30A34_E1314_CNT,A30A34_E1112_CNT,A30A34_E2122_CNT,A30A34_E3_4_5_CNT,A30A34_E6_7_CNT,A30A34_E8_9_CNT,A30A34_E1_2_CNT,A30A34_E03_CNT,A30A34_E04_CNT,A35A39_E1314_CNT,A35A39_E1112_CNT,A35A39_E2122_CNT,A35A39_E3_4_5_CNT,A35A39_E6_7_CNT,A35A39_E8_9_CNT,A35A39_E1_2_CNT,A35A39_E03_CNT,A35A39_E04_CNT,A40A44_E1314_CNT,A40A44_E1112_CNT,A40A44_E2122_CNT,A40A44_E3_4_5_CNT,A40A44_E6_7_CNT,A40A44_E8_9_CNT,A40A44_E1_2_CNT,A40A44_E03_CNT,A40A44_E04_CNT,A45A49_E1314_CNT,A45A49_E1112_CNT,A45A49_E2122_CNT,A45A49_E3_4_5_CNT,A45A49_E6_7_CNT,A45A49_E8_9_CNT,A45A49_E1_2_CNT,A45A49_E03_CNT,A45A49_E04_CNT,A50A54_E1314_CNT,A50A54_E1112_CNT,A50A54_E2122_CNT,A50A54_E3_4_5_CNT,A50A54_E6_7_CNT,A50A54_E8_9_CNT,A50A54_E1_2_CNT,A50A54_E03_CNT,A50A54_E04_CNT,A55A59_E1314_CNT,A55A59_E1112_CNT,A55A59_E2122_CNT,A55A59_E3_4_5_CNT,A55A59_E6_7_CNT,A55A59_E8_9_CNT,A55A59_E1_2_CNT,A55A59_E03_CNT,A55A59_E04_CNT,A60A64_E1314_CNT,A60A64_E1112_CNT,A60A64_E2122_CNT,A60A64_E3_4_5_CNT,A60A64_E6_7_CNT,A60A64_E8_9_CNT,A60A64_E1_2_CNT,A60A64_E03_CNT,A60A64_E04_CNT,A65UP_E1314_CNT,A65UP_E1112_CNT,A65UP_E2122_CNT,A65UP_E3_4_5_CNT,A65UP_E6_7_CNT,A65UP_E8_9_CNT,A65UP_E1_2_CNT,A65UP_E03_CNT,A65UP_E04_CNT,INFO_TIME
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,0,0,17,16,83,12,1,0,0,0,3,62,22,30,2,0,0,0,1,10,65,18,40,4,0,0,0,0,14,45,18,35,2,2,0,0,0,15,31,32,38,8,2,0,0,2,8,22,18,58,22,2,0,0,1,4,12,21,60,25,1,0,0,0,5,7,19,63,34,2,0,0,3,3,8,11,60,36,15,0,0,1,4,8,7,53,25,25,0,0,1,3,5,7,50,24,145,6,14,107Y
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,0,0,10,12,36,1,1,0,0,0,0,32,14,32,0,0,0,0,0,4,34,2,11,1,0,0,0,0,4,29,9,19,4,0,0,0,0,1,19,9,35,7,3,0,0,1,1,16,17,41,15,0,0,0,0,3,9,11,37,21,1,0,1,1,2,6,10,27,27,2,0,0,0,4,2,2,27,33,7,0,0,0,1,2,4,23,16,23,0,1,0,1,4,8,31,26,97,1,8,107Y
10014,臺東縣,10014010,臺東市,10014010-028,鐵花里,0,0,8,3,12,1,1,0,0,0,1,23,2,12,1,0,0,0,0,3,11,2,8,1,0,0,0,0,3,11,1,6,0,0,0,0,0,2,7,2,6,1,1,0,0,3,2,8,7,13,5,0,0,0,0,1,8,9,21,5,0,0,0,0,1,4,6,17,7,2,1,0,0,1,1,5,21,10,0,0,0,0,3,6,7,15,7,4,0,0,0,0,7,5,34,18,39,0,4,107Y
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,0,0,10,8,30,1,0,0,0,0,2,32,5,11,0,0,0,0,0,8,41,0,12,1,0,0,0,0,7,36,7,17,4,0,0,0,0,8,14,12,24,6,2,0,0,0,3,23,10,18,6,0,0,0,1,5,6,14,24,6,2,0,0,2,0,13,11,27,9,3,0,0,0,1,12,7,48,12,2,0,0,0,3,7,2,48,17,18,0,0,0,0,10,8,42,41,82,3,13,107Y
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,0,0,4,7,28,2,1,0,0,0,0,33,3,21,2,0,0,0,0,3,22,5,26,2,0,0,0,0,1,19,3,20,4,0,0,0,0,1,6,10,16,3,0,0,1,0,3,9,4,25,21,4,0,0,0,4,2,4,31,23,3,0,0,0,3,2,5,22,19,9,0,2,0,1,2,6,31,30,20,0,1,1,0,1,1,13,14,29,0,1,0,1,4,5,15,11,99,1,18,107Y
10014,臺東縣,10014030,關山鎮,10014030-005,里里,0,0,17,12,67,5,2,0,0,0,1,82,11,38,3,0,0,0,0,12,79,5,43,2,0,0,0,0,11,47,8,33,9,1,0,0,1,12,31,23,54,7,2,0,0,0,8,37,33,55,20,3,0,0,0,10,19,12,85,22,2,0,0,0,3,14,11,65,38,12,0,0,0,3,14,18,66,52,20,0,0,0,2,10,10,63,21,40,0,1,0,2,26,19,62,42,189,3,27,107Y
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,0,0,11,6,42,1,0,0,0,0,2,34,17,18,2,0,0,0,0,6,34,5,34,1,0,0,0,0,1,21,3,20,7,0,0,0,0,3,19,12,27,4,3,0,0,1,0,7,8,28,13,4,0,0,0,4,7,10,42,22,6,0,0,0,2,8,14,33,28,12,0,0,0,0,4,3,33,29,23,0,1,0,0,2,1,20,20,24,0,2,0,1,2,3,16,20,118,2,18,107Y
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,0,0,1,5,20,4,0,0,0,0,0,16,6,15,2,0,0,0,0,1,15,5,11,2,0,0,1,0,3,7,3,12,5,0,0,0,0,0,6,1,30,6,1,0,0,0,0,1,4,10,22,5,0,0,0,1,1,5,26,23,5,0,0,0,0,4,1,14,16,7,0,0,0,0,0,3,9,28,12,0,0,0,0,1,1,10,10,25,0,0,1,0,2,1,5,11,102,1,6,107Y
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,0,0,20,9,64,5,0,0,0,0,4,81,23,49,0,0,0,0,0,4,69,10,42,8,1,0,0,0,5,31,8,35,5,1,0,0,0,6,29,9,62,9,6,0,0,0,3,11,11,56,33,2,0,0,0,1,12,11,87,43,12,0,0,0,1,8,14,74,61,12,0,1,0,3,5,7,62,60,20,1,1,0,0,0,3,21,17,56,1,2,0,0,4,4,26,42,326,3,30,107Y
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,0,0,24,9,51,10,1,0,0,0,1,58,12,26,0,0,0,0,0,9,44,2,22,1,1,0,0,0,10,37,11,28,4,0,0,0,0,6,32,16,39,9,1,0,0,1,8,18,5,31,14,2,0,0,0,8,11,13,46,13,5,0,0,0,5,6,18,55,14,7,0,0,0,1,9,11,58,25,10,0,0,0,2,7,13,33,19,32,0,0,0,1,8,15,27,39,117,1,16,107Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,0,0,13,5,84,10,1,0,0,0,1,64,7,59,0,0,0,0,0,6,60,3,47,5,0,0,0,0,7,37,13,56,16,1,0,0,0,9,27,11,75,38,3,0,0,0,5,19,14,69,28,3,0,0,0,2,12,13,70,33,7,0,0,0,1,5,5,25,53,7,0,0,0,0,7,1,15,49,24,0,0,0,1,1,2,11,16,54,0,0,0,0,1,2,1,6,89,0,3,107Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,0,0,17,7,54,3,0,0,0,0,1,64,7,36,1,1,0,0,0,3,60,9,35,4,2,0,0,0,10,56,10,43,3,0,0,0,0,6,44,16,66,13,4,0,0,0,5,21,14,62,37,2,0,0,1,5,16,12,65,25,0,0,0,0,3,11,14,54,32,5,0,0,0,1,14,12,42,45,5,0,0,0,4,3,6,30,23,10,0,1,0,0,1,4,15,3,103,0,3,107Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,0,0,16,5,40,7,1,0,0,0,0,40,10,37,3,0,0,0,0,4,56,7,35,3,0,0,0,0,9,23,5,58,2,1,0,0,0,4,10,6,45,19,1,0,0,1,1,6,8,28,31,0,0,0,0,1,6,1,21,29,1,0,0,0,1,2,3,16,26,0,0,0,0,0,1,5,6,38,3,0,0,0,0,1,1,3,2,39,0,1,0,0,0,0,3,2,65,0,0,107Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,0,0,13,5,50,5,3,0,0,0,1,31,12,39,3,0,0,0,2,8,67,10,18,2,0,0,0,0,10,26,3,50,9,0,0,0,0,11,21,10,72,29,2,0,0,0,11,14,13,44,31,0,0,0,0,8,10,16,34,13,0,0,0,0,4,9,4,24,20,2,0,0,1,2,3,4,45,33,4,0,0,0,0,0,1,13,16,25,0,0,0,0,0,1,5,7,67,0,2,107Y
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,0,0,3,7,33,5,0,0,0,0,0,13,5,21,2,0,0,0,0,2,21,4,16,2,1,0,0,0,0,14,5,34,7,2,0,0,0,1,15,8,37,13,6,0,0,0,2,16,9,33,13,4,0,0,0,2,7,8,18,11,5,0,0,0,1,1,0,11,28,24,0,0,0,0,0,3,19,28,36,0,0,0,0,2,2,12,22,44,0,0,0,0,2,6,8,11,103,1,5,108Y
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,0,0,9,18,35,4,1,0,0,0,2,44,11,28,1,0,0,0,0,9,48,7,35,3,0,0,0,0,10,35,1,42,7,1,0,0,0,6,21,18,53,19,2,0,0,0,12,17,22,61,20,1,0,0,2,2,13,13,54,34,3,0,0,0,2,7,8,38,38,18,0,0,0,4,6,11,42,44,27,0,0,0,0,3,7,32,34,47,0,0,0,0,7,4,33,32,146,0,13,108Y
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,0,0,9,17,37,5,4,0,0,0,0,23,26,48,6,0,0,0,0,1,44,4,48,9,0,0,0,0,1,16,11,50,16,2,0,0,0,0,14,5,46,27,4,0,0,0,0,12,11,32,23,5,0,0,0,2,3,9,32,38,9,0,0,1,1,5,5,22,64,18,0,0,0,0,2,2,25,54,28,0,1,0,0,3,2,25,34,42,0,1,1,1,4,4,11,8,129,0,2,108Y
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,0,0,9,8,41,3,0,0,0,0,1,43,13,38,1,0,0,0,0,8,41,6,33,3,0,0,0,1,2,28,6,39,11,1,0,0,0,2,26,18,46,14,2,0,0,0,7,20,26,61,32,2,0,0,1,5,11,6,53,45,3,0,0,2,0,5,15,50,51,12,0,0,0,0,8,8,44,51,33,0,1,0,1,4,7,32,56,46,1,0,0,1,10,5,25,24,197,3,30,108Y
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,0,0,0,11,20,2,0,0,0,0,0,12,7,10,0,0,0,0,0,1,13,3,17,1,0,0,0,0,0,17,4,11,3,0,0,1,0,3,6,6,19,6,2,0,0,0,2,8,9,23,17,0,0,0,0,2,2,4,26,11,1,0,0,0,0,1,2,23,13,9,0,1,0,1,2,5,21,27,14,0,0,0,0,4,6,15,13,25,0,1,0,0,5,4,11,13,47,4,8,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,0,0,6,3,14,1,2,0,0,0,5,24,8,10,1,0,0,0,0,2,22,2,13,0,0,0,0,0,0,11,1,12,7,2,0,0,0,1,13,7,25,11,2,0,0,0,2,3,8,16,14,2,0,0,0,1,3,9,28,15,0,0,0,0,2,2,5,25,20,3,0,0,0,0,3,2,22,20,11,0,0,0,0,0,2,7,20,23,0,1,0,0,1,0,5,14,104,0,13,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,0,0,14,16,72,9,1,0,0,0,3,51,17,32,3,0,0,0,0,6,62,13,51,3,0,0,0,1,7,42,12,44,12,1,0,0,1,9,34,25,63,20,2,0,0,1,8,23,12,71,31,2,0,0,1,5,15,19,75,34,3,0,0,1,2,8,10,73,35,14,0,0,1,1,7,12,54,55,25,0,4,0,3,7,10,51,42,63,1,5,0,2,8,8,38,36,282,5,39,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,0,0,3,7,14,3,0,0,0,0,0,12,9,21,2,0,0,0,0,3,10,10,26,0,0,0,0,0,2,5,3,13,4,0,0,0,0,1,8,8,21,8,1,0,0,0,1,5,2,26,19,2,0,0,0,2,6,3,21,13,3,0,0,0,0,3,2,10,15,2,0,0,0,1,3,1,21,25,5,0,0,0,0,0,5,21,15,23,0,0,0,0,4,0,12,10,91,1,14,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,0,0,1,11,41,2,1,0,0,0,1,12,15,41,1,0,0,0,0,1,15,9,37,5,0,0,0,0,1,12,3,38,7,0,0,1,0,0,8,6,43,22,0,0,1,1,1,2,9,20,49,3,0,1,0,1,2,4,36,37,11,0,0,0,2,2,2,15,27,24,0,1,0,1,2,2,20,30,40,1,1,0,0,1,5,15,10,51,0,1,0,0,1,3,15,10,123,2,11,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,0,0,10,25,78,11,0,0,0,0,2,35,31,51,1,0,0,0,0,2,49,16,66,6,0,0,0,0,3,28,13,70,10,0,0,0,0,2,15,17,77,31,3,0,0,0,3,11,17,75,53,2,0,0,1,0,12,10,75,47,10,0,0,1,0,6,10,70,60,33,0,1,0,2,9,6,50,70,52,0,2,0,0,3,3,35,32,74,2,1,0,0,6,4,31,40,180,2,8,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,0,0,12,10,57,5,0,0,0,0,0,47,15,44,6,0,0,0,0,3,42,7,35,4,1,0,0,0,4,33,15,42,5,1,0,0,0,4,17,11,52,18,0,0,0,0,0,12,15,55,26,5,0,0,1,5,2,20,55,38,3,0,2,0,0,3,13,38,42,10,0,0,0,0,1,5,38,61,18,0,0,0,1,1,4,23,26,53,0,0,0,0,2,2,16,20,222,0,11,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,0,0,4,6,30,4,1,0,0,0,0,15,6,21,1,0,0,0,0,1,24,2,24,1,0,0,0,1,4,22,6,26,4,0,0,0,0,1,6,10,40,11,0,0,1,0,1,5,8,29,13,1,0,0,0,2,6,2,22,17,2,0,0,0,3,2,8,43,25,3,0,0,0,2,1,4,25,41,16,0,1,0,1,1,0,14,21,33,0,2,0,1,1,1,6,17,146,2,18,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,0,0,10,19,41,4,2,0,0,0,2,66,24,24,1,0,0,0,1,5,69,12,28,4,0,0,0,1,4,57,12,22,6,0,0,0,0,10,38,12,38,8,3,0,0,0,6,12,27,44,23,0,0,0,0,2,14,18,66,27,1,0,0,0,0,7,13,55,39,4,0,0,0,1,6,7,48,43,18,0,2,0,2,3,8,39,26,36,1,2,0,1,8,7,30,38,205,2,32,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,0,0,6,1,24,2,0,0,0,0,3,18,2,10,3,0,0,0,0,1,14,3,10,1,0,0,0,0,1,11,2,10,2,0,0,0,0,0,6,7,25,5,0,0,0,0,4,4,7,23,9,1,0,0,0,2,10,3,29,15,2,0,0,0,0,3,6,23,30,3,0,0,0,0,0,3,9,24,8,0,1,0,0,0,3,7,6,23,0,2,0,0,2,3,11,16,124,1,39,108Y
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,0,0,10,6,39,6,2,0,0,0,0,39,9,49,5,1,0,0,0,2,34,4,42,9,0,0,0,0,2,22,2,34,7,2,0,0,0,3,13,7,54,34,20,0,0,0,2,4,9,34,60,19,0,0,0,2,11,3,31,69,17,0,0,0,2,1,6,23,48,38,0,0,0,0,1,3,15,54,71,0,3,0,1,1,4,26,31,78,1,2,0,0,0,2,11,21,240,1,9,108Y
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,0,0,34,18,83,10,1,0,0,0,3,106,26,73,5,0,0,0,0,10,103,19,66,7,0,0,0,1,5,78,23,69,19,0,0,0,0,4,38,32,90,38,13,0,0,0,8,40,30,88,74,28,0,1,1,7,14,23,72,86,16,0,1,1,5,12,22,68,101,35,0,1,0,0,3,10,60,86,83,0,1,0,0,12,13,43,52,113,1,9,0,0,6,8,38,56,431,0,24,108Y
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,0,0,5,2,17,3,0,0,0,0,0,17,0,12,0,0,0,0,0,4,24,6,16,0,0,0,0,0,0,15,4,18,3,0,0,0,0,1,3,3,28,5,1,0,0,1,3,4,2,26,24,5,0,1,0,2,3,2,13,21,6,0,0,0,1,5,2,24,32,16,0,0,0,0,1,2,16,29,32,0,1,0,0,1,1,9,18,45,0,0,1,0,1,0,13,22,162,1,7,108Y
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,0,0,20,14,94,14,2,0,0,0,2,74,18,47,5,0,0,0,0,6,83,7,39,3,0,0,0,0,4,64,22,39,8,2,0,0,0,7,33,33,70,32,8,0,0,0,10,25,34,81,46,17,0,1,0,4,11,23,85,66,10,0,0,1,4,10,19,68,71,22,0,1,0,3,6,21,65,76,42,0,2,0,1,5,13,48,63,71,0,1,0,3,8,11,46,79,304,4,15,108Y
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,0,0,4,2,20,5,1,0,0,0,0,20,4,28,0,0,0,0,0,0,26,8,34,5,0,0,0,0,1,19,4,23,11,1,0,0,0,0,11,9,26,21,5,0,0,0,0,12,9,30,22,1,0,0,0,1,2,6,26,32,1,0,1,0,1,1,7,28,48,16,0,0,0,1,3,1,31,38,29,0,0,0,0,3,2,12,34,39,0,0,0,0,2,4,15,22,201,1,3,108Y
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,0,0,29,11,64,4,0,0,0,0,4,77,19,27,1,0,0,0,0,12,89,12,28,3,0,0,0,1,11,58,9,29,7,1,0,0,1,11,38,30,59,23,5,0,0,2,12,32,37,69,35,6,0,0,1,3,18,19,61,52,2,0,0,0,2,10,22,77,36,8,0,0,0,2,9,17,66,64,20,0,1,0,0,9,9,39,48,47,0,0,0,2,9,9,50,71,283,2,13,108Y
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,0,0,7,5,53,7,0,0,0,0,0,46,9,30,0,0,0,0,0,4,47,4,43,5,0,0,0,0,3,29,5,37,19,0,0,0,1,2,21,21,45,29,12,0,0,0,2,14,27,57,44,18,0,0,0,7,9,12,46,79,23,0,1,2,1,3,15,42,79,47,0,0,0,3,7,7,35,75,75,0,0,0,1,6,11,31,45,87,0,1,0,1,11,2,36,33,342,2,5,108Y
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,0,0,1,1,11,2,0,0,0,0,0,11,1,18,0,0,0,0,0,0,10,1,15,0,0,0,0,0,2,11,5,10,1,0,0,0,0,0,4,5,13,8,5,0,0,0,1,5,6,15,18,1,0,0,0,1,2,1,18,21,1,0,0,0,0,1,6,21,38,5,0,0,0,0,1,4,17,38,19,0,1,0,0,3,3,9,17,29,0,0,0,0,2,2,9,12,161,0,1,108Y
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,0,0,1,3,9,0,0,0,0,0,0,11,3,4,1,0,0,0,0,0,16,0,9,1,0,0,0,0,0,4,2,6,1,0,0,0,0,1,3,3,14,2,1,0,0,0,1,1,1,10,11,0,0,0,0,0,1,2,6,6,1,0,1,0,0,2,1,11,6,4,0,0,0,0,0,0,6,23,6,0,1,0,0,0,0,15,18,10,0,0,0,1,3,0,6,10,58,0,8,108Y
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,0,0,6,9,26,3,0,0,0,0,0,30,6,14,1,0,0,0,0,2,43,7,11,2,0,0,0,0,2,14,4,13,2,0,0,0,1,5,15,11,26,11,0,0,0,1,5,9,11,21,13,0,0,0,0,1,9,6,27,25,4,0,0,0,2,12,4,28,18,3,0,1,1,2,1,4,20,31,6,0,0,0,1,2,3,16,23,27,0,2,0,0,7,9,28,21,133,1,12,108Y
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,0,0,4,2,14,2,1,0,0,0,0,5,6,20,1,0,0,0,0,1,10,2,19,1,0,0,0,0,0,8,1,10,3,1,0,0,0,2,5,1,22,3,4,0,0,0,2,2,2,17,10,1,0,0,0,1,3,4,15,17,6,0,0,0,1,0,3,13,16,9,0,1,0,0,1,2,6,15,14,0,0,0,0,1,2,5,7,23,0,2,0,0,1,1,2,3,73,0,17,108Y
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,0,0,3,1,21,0,0,0,0,0,2,8,4,13,3,0,0,0,0,1,6,0,8,0,0,0,0,0,2,5,1,6,1,0,0,0,0,1,3,3,21,1,0,0,0,0,0,1,2,23,11,3,0,0,1,0,0,1,14,11,1,0,0,0,0,2,5,12,13,6,0,0,0,1,1,3,13,15,13,0,0,0,0,0,2,16,8,13,0,2,0,1,3,1,4,17,57,2,12,108Y
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,0,0,13,9,22,4,0,0,0,0,1,24,10,17,1,0,0,0,0,2,37,3,16,3,0,0,0,0,1,14,2,21,3,2,0,0,1,3,10,6,26,10,2,0,0,1,5,5,8,29,28,2,0,0,0,5,4,13,50,17,4,0,1,0,0,0,5,38,20,2,0,0,0,1,4,3,27,26,11,0,0,0,0,0,6,24,24,20,0,1,0,0,2,3,16,21,159,0,20,108Y
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,0,0,2,3,14,0,0,0,0,0,0,9,2,6,0,0,0,0,0,1,11,1,6,0,0,0,0,0,1,6,1,6,0,0,1,0,0,1,6,1,12,0,1,0,0,0,0,2,9,8,2,0,0,1,0,0,3,0,14,2,2,0,0,0,0,1,2,13,10,1,0,1,0,0,0,3,20,16,5,0,1,0,0,0,1,3,5,2,0,0,0,0,1,0,5,15,65,1,10,108Y
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,0,0,12,15,45,5,0,0,0,0,2,33,15,33,2,0,0,0,1,4,35,6,33,4,0,0,0,0,2,19,4,23,5,0,0,0,1,2,9,6,38,8,5,0,0,0,0,13,14,48,17,6,0,0,0,4,9,13,57,41,6,0,0,0,2,6,2,50,30,9,0,1,0,1,3,9,38,42,8,0,3,0,1,0,3,31,32,37,0,0,0,0,8,6,26,23,179,2,22,108Y
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,0,0,21,20,69,12,2,0,0,0,6,76,22,30,0,1,0,0,0,9,98,8,33,2,0,0,0,0,13,58,12,39,9,3,0,0,2,13,55,25,46,6,3,0,0,0,11,30,29,65,21,5,0,0,0,13,34,29,83,23,5,0,0,0,3,12,19,77,38,6,1,0,0,2,14,29,84,52,13,0,0,0,0,14,17,69,35,35,0,2,0,1,12,11,68,83,227,10,24,108Y
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,0,0,5,9,21,2,0,0,0,0,2,20,7,14,0,0,0,0,0,3,20,1,15,4,0,0,0,0,0,13,6,15,3,1,0,0,0,2,13,4,22,5,0,0,0,0,4,7,14,36,9,0,0,0,0,0,1,4,32,12,1,0,0,0,4,2,7,27,19,2,0,0,0,1,2,2,36,25,6,0,1,0,0,1,4,8,21,16,0,0,0,0,0,4,12,24,114,0,11,108Y
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,0,0,1,1,11,4,1,0,0,0,0,15,2,3,1,0,0,0,0,1,9,0,2,0,0,1,0,0,0,10,1,8,0,0,0,0,0,1,8,3,5,4,0,0,0,0,1,4,5,8,2,1,0,0,0,0,1,0,26,5,1,0,0,0,0,0,2,21,8,0,0,0,0,2,2,3,19,18,2,0,0,0,1,2,0,13,12,10,0,0,0,0,1,3,10,13,57,2,6,108Y
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,0,0,33,29,120,10,3,0,0,0,10,133,33,80,3,0,0,0,1,17,118,34,123,8,1,0,0,0,13,76,27,116,16,0,0,0,0,13,58,34,113,35,6,0,0,1,11,33,54,121,52,9,0,0,0,12,28,36,144,79,10,0,0,0,12,26,35,130,66,12,0,0,0,10,27,26,106,92,37,0,3,1,1,15,12,82,58,87,2,2,0,0,15,22,66,48,251,20,52,108Y
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,0,0,3,5,8,1,0,0,0,0,0,7,4,9,0,0,0,0,0,2,16,3,12,1,0,0,0,0,2,6,1,15,3,0,0,0,0,2,7,6,19,4,1,0,0,0,0,1,3,16,4,1,0,0,0,3,2,6,3,7,0,0,0,0,2,3,7,14,13,6,0,0,0,0,2,1,16,22,13,0,0,0,1,0,2,14,15,20,0,1,0,1,3,4,10,7,73,4,11,108Y
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,0,0,8,6,47,7,1,0,0,0,1,42,17,43,3,0,0,0,0,4,40,7,44,8,0,0,0,0,10,35,11,40,6,1,0,0,1,6,20,9,29,18,0,0,0,1,2,11,13,26,25,0,0,0,0,2,10,15,44,20,1,0,0,0,4,8,13,53,23,3,0,0,0,2,7,8,44,29,9,0,0,0,1,8,11,38,36,21,0,0,0,0,13,10,36,27,107,1,4,108Y
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,0,0,4,4,39,7,2,0,0,0,3,31,10,33,2,0,0,0,0,2,32,9,28,3,0,0,0,0,4,36,8,29,5,0,0,0,0,9,19,16,46,13,1,0,0,0,3,10,16,48,14,3,0,0,0,3,12,13,55,18,3,0,0,0,0,3,5,46,41,15,0,1,0,0,4,2,36,43,22,0,0,0,1,5,7,32,20,20,0,1,0,2,5,9,44,30,159,12,28,108Y
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,0,0,5,14,46,8,1,0,0,0,1,40,15,39,2,0,0,0,0,1,48,12,40,2,0,0,0,0,1,19,7,42,11,1,0,0,0,2,24,13,58,16,5,0,0,0,2,11,15,36,33,6,0,0,0,4,17,8,59,25,7,0,1,0,3,3,10,50,53,28,0,1,0,2,2,4,25,43,40,0,0,0,0,2,3,22,18,44,0,3,0,0,4,6,12,16,111,0,8,108Y
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,0,0,13,10,61,7,0,0,0,0,3,44,14,35,1,0,0,0,0,7,42,6,26,3,0,0,0,0,3,20,7,38,3,0,0,0,0,1,22,17,48,22,7,0,0,0,5,11,14,46,31,7,0,0,0,8,10,10,59,24,4,0,0,0,5,7,11,43,42,5,0,0,0,2,7,5,33,42,16,1,1,1,1,6,7,33,30,33,1,1,0,3,8,7,48,15,158,9,34,108Y
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,0,0,9,12,43,3,0,0,0,0,1,30,10,28,1,1,0,0,0,6,41,9,23,2,0,0,0,0,2,22,3,16,11,0,0,0,0,7,19,4,28,18,2,0,0,0,1,7,9,51,17,2,0,0,1,2,13,4,61,23,0,0,0,0,2,4,13,54,41,9,0,0,2,1,4,7,41,32,15,0,0,0,0,1,6,36,22,21,0,1,0,2,6,5,34,25,147,2,35,108Y
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,0,0,9,10,50,7,0,0,0,0,1,45,16,49,4,0,0,0,0,9,35,5,51,6,0,0,1,0,3,18,6,50,17,1,0,0,0,2,7,13,50,14,1,0,0,0,0,6,10,49,29,0,0,0,0,5,7,7,52,36,7,0,0,0,4,9,10,42,40,14,0,0,0,5,5,10,30,40,23,0,1,0,1,1,1,21,17,32,0,3,1,1,5,5,13,14,113,0,9,108Y
