COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,M_F_RAT,P_H_CNT,P_DEN,DEPENDENCY_RAT,A0A14_A15A65_RAT,A65UP_A15A64_RAT,A65_A0A14_RAT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數,資料時間
10014,臺東縣,10014010,臺東市,10014010-029,新園里,110.07,2.38,504.14,33.82,11.66,22.16,190,111Y03M
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,94.77,2.46,614.78,35.52,13.99,21.53,153.9,111Y03M
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,106.25,2.43,1169.35,31.54,12.33,19.2,155.69,111Y03M
10014,臺東縣,10014010,臺東市,10014010-032,光明里,83.45,2.48,3653.19,40.85,24.68,16.17,65.51,111Y03M
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,105.19,2.93,777.65,41.46,19.24,22.21,115.44,111Y03M
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,104.86,2.91,1019.87,39.26,21.09,18.17,86.14,111Y03M
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,114.73,2.56,159.2,38.43,18.38,20.05,109.09,111Y03M
10014,臺東縣,10014010,臺東市,10014010-036,東海里,88.8,2.6,5679.97,56.04,30.72,25.32,82.44,111Y03M
10014,臺東縣,10014010,臺東市,10014010-037,新興里,101.01,2.39,1289.47,47.5,17.38,30.13,173.4,111Y03M
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,95.47,2.47,9691.74,36.57,13.62,22.95,168.48,111Y03M
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,101.66,2.72,2157.57,36.53,13.78,22.75,165.1,111Y03M
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,106.35,2.74,746.67,34.78,12.55,22.23,177.14,111Y03M
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,117.05,2.8,194.34,43.75,15.12,28.63,189.33,111Y03M
10014,臺東縣,10014010,臺東市,10014010-042,建和里,106.77,2.59,295.41,45.79,17.23,28.56,165.76,111Y03M
10014,臺東縣,10014010,臺東市,10014010-043,建興里,95.09,2.46,491.75,36.29,7.56,28.73,380,111Y03M
10014,臺東縣,10014010,臺東市,10014010-045,知本里,103.56,2.47,434.95,38.49,12.37,26.12,211.06,111Y03M
10014,臺東縣,10014010,臺東市,10014010-046,建農里,106.41,2.56,132.02,32.77,12.55,20.22,161.11,111Y03M
10014,臺東縣,10014010,臺東市,10014010-047,仁和里,92.86,2.37,5331.05,36.61,11.64,24.97,214.48,111Y03M
10014,臺東縣,10014010,臺東市,10014010-048,豐安里,88.69,2.4,9236.71,31.67,10.81,20.86,193.06,111Y03M
10014,臺東縣,10014010,臺東市,10014010-049,豐盛里,94.2,2.52,3838.45,31.93,12.83,19.1,148.91,111Y03M
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,133.84,2.01,33.95,53.37,5.99,47.38,791.67,111Y03M
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,97.04,2.17,25.01,48.88,9.99,38.9,389.55,111Y03M
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,129.37,2.33,44.36,43.64,11.43,32.21,281.74,111Y03M
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,102.6,2.65,277.64,40.62,11.64,28.98,248.98,111Y03M
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,102.53,2.8,5769.5,49.41,18.01,31.4,174.33,111Y03M
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,108.6,2.64,293.16,42.66,13.96,28.7,205.53,111Y03M
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,125.07,2.16,60.82,50.48,8.48,42,495.45,111Y03M
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,117.61,2.38,81.09,43.23,9.12,34.11,373.77,111Y03M
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,107.74,2.62,123.67,44.84,10.95,33.88,309.29,111Y03M
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,97.16,2.74,701.81,46.94,18.69,28.25,151.19,111Y03M
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,113.4,2.56,130.65,44.94,18.64,26.3,141.09,111Y03M
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,100.23,2.62,5614.06,55.22,17.35,37.88,218.37,111Y03M
10014,臺東縣,10014030,關山鎮,10014030-005,里壠里,97.24,2.55,362.84,49,17.24,31.76,184.19,111Y03M
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,129.64,2.59,28.64,48.59,11.76,36.83,313.04,111Y03M
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,125.53,2.39,72.44,40,8.87,31.13,351.06,111Y03M
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,121.31,2.48,56.19,41.36,14.66,26.7,182.14,111Y03M
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,112.78,2.39,35.17,49.54,11.46,38.08,332.43,111Y03M
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,119.41,2.13,72.13,40.54,11.62,28.92,248.84,111Y03M
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,134.03,2.09,18.37,56.74,6.98,49.77,713.33,111Y03M
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,121.38,2.41,57.39,46.55,10.76,35.79,332.61,111Y03M
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,109.52,2.62,137.79,42.11,12.09,30.02,248.31,111Y03M
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,122.18,2.25,91.24,43.47,10.18,33.29,327.16,111Y03M
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,107.04,2.56,168.51,41.18,11.02,30.15,273.58,111Y03M
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,102.92,2.47,48.25,30.66,14.05,16.62,118.31,111Y03M
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,102.95,2.46,559.3,32.2,12.35,19.85,160.78,111Y03M
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,106.59,2.68,27.25,41.36,17.16,24.2,141.03,111Y03M
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,112.24,2.62,14.85,30.11,13.43,16.68,124.26,111Y03M
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,113.51,2.14,8.01,54.3,13.41,40.89,304.85,111Y03M
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,110.29,2.74,40,39.11,9.92,29.18,294.12,111Y03M
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,114.29,2.39,147.64,46.51,8.37,38.14,455.56,111Y03M
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,106.46,2.43,63.5,51.97,12.95,39.02,301.27,111Y03M
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,116.62,2.51,114.68,39.96,12.15,27.82,228.99,111Y03M
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,111.28,2.39,74.04,44.92,10.77,34.14,316.9,111Y03M
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,101.61,2.41,130.48,44.56,9.99,34.57,346.15,111Y03M
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,118.25,2.44,214.83,48.92,11.31,37.61,332.58,111Y03M
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,111.75,2.47,147.38,46.06,13.63,32.43,237.93,111Y03M
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,105.85,2.78,333.25,47.21,13.15,34.06,259.09,111Y03M
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,114.91,2.42,39.25,55.86,12.61,43.24,342.86,111Y03M
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,99.55,2.64,496.67,55.99,13.91,42.08,302.53,111Y03M
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,91.84,2.58,1300.57,50.17,18.16,32.01,176.3,111Y03M
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,115.57,2.28,41.07,57.21,10.92,46.29,424,111Y03M
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,120.47,2.45,89.81,48.03,12.16,35.86,294.81,111Y03M
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,106.55,2.43,75.27,56.31,13.06,43.24,331.03,111Y03M
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,128.34,2.59,24.36,44.26,11.15,33.11,296.97,111Y03M
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,115.77,2.47,32.11,44.28,12.35,31.93,258.54,111Y03M
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,165.49,1.94,28.91,41.97,7.81,34.16,437.36,111Y03M
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,112.27,2.43,20.83,43.88,10.16,33.72,331.82,111Y03M
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,118.96,2.36,100.08,44.77,9.92,34.85,351.39,111Y03M
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,130.17,2.15,9.55,49.16,10.61,38.55,363.16,111Y03M
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,106.02,2.06,50.54,54.8,8.19,46.61,568.97,111Y03M
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,114.22,1.98,47.63,55.8,10.19,45.61,447.69,111Y03M
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,108.99,2.34,79.43,47.37,12.24,35.13,287.05,111Y03M
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,126.37,2.15,20.41,52.59,7.16,45.43,634.48,111Y03M
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,137.71,2.33,35.53,54.26,10.63,43.63,410.47,111Y03M
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,156.64,2.51,26.87,45,11.5,33.5,291.3,111Y03M
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,115.08,2.47,227.81,44.34,10.72,33.62,313.66,111Y03M
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,123.66,2.33,51.6,50.33,8.2,42.13,514,111Y03M
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,139.46,2.15,33.65,51.34,8.92,42.42,475.34,111Y03M
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,112.06,2.58,114.09,36.29,9.17,27.13,295.88,111Y03M
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,117.77,2.29,138.28,37.67,6.39,31.28,489.66,111Y03M
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,119.31,1.93,73.17,51.79,5.73,46.06,804.17,111Y03M
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,146.03,1.99,62.39,42.86,11.06,31.8,287.5,111Y03M
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,104.27,2.17,437.43,44.66,12.84,31.82,247.79,111Y03M
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,112.29,2.23,185.65,47.08,13.4,33.68,251.38,111Y03M
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,116.95,2.3,93.75,44.75,12.44,32.31,259.74,111Y03M
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,108.26,2.3,90.47,35.53,14.57,20.97,143.93,111Y03M
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,105.47,2.17,47.94,37.88,14.94,22.94,153.51,111Y03M
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,115.94,2.23,42.56,36.81,12.38,24.43,197.37,111Y03M
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,117.65,2.37,66.12,33.97,15.12,18.85,124.65,111Y03M
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,105.51,2.34,212.01,40.85,16.36,24.49,149.7,111Y03M
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,100.82,2.21,164.87,41.18,10.41,30.76,295.37,111Y03M
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,105.69,2.17,71.12,38.51,13.51,25,185,111Y03M
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,127.85,3.25,125.23,29,12.77,16.23,127.03,111Y03M
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,112.74,3.47,893.44,29.95,13.08,16.86,128.93,111Y03M
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,111,3.58,466,25.91,10.18,15.72,154.36,111Y03M
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,105.64,3.75,30.93,38.19,25.22,12.97,51.45,111Y03M
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,101.25,3.54,1.67,42.48,25.22,17.26,68.42,111Y03M
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,96.41,4.05,0.87,39.57,24.68,14.89,60.34,111Y03M
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,113.37,3.96,44.15,35.1,21.22,13.88,65.43,111Y03M
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,123.19,3.74,7.48,39.24,26.4,12.84,48.63,111Y03M
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,122.34,3.94,3.8,31.17,20.92,10.25,49,111Y03M
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,112.89,3.19,49.12,34.36,22.24,12.12,54.47,111Y03M
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,110.53,3.25,11.23,32.01,20.79,11.22,53.97,111Y03M
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,119.65,3.38,1.53,38.19,21.15,17.03,80.52,111Y03M
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,108.63,3.22,26.75,36.12,19.61,16.5,84.16,111Y03M
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,110.48,3.48,16.76,32.18,20.9,11.29,54,111Y03M
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,100.61,3.23,120.28,34.83,22.4,12.42,55.45,111Y03M
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,94.31,3.17,3537.98,31.8,16.73,15.07,90.11,111Y03M
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,104.5,3.12,8.3,35.2,20.58,14.62,71.06,111Y03M
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,117.03,2.8,2780.1,39.08,18.66,20.42,109.43,111Y03M
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,95.48,2.97,1.99,34.14,17.93,16.21,90.38,111Y03M
10014,臺東縣,10014150,達仁鄉,10014150-001,台坂村,114.07,2.49,32.86,37.25,16.27,20.98,128.92,111Y03M
10014,臺東縣,10014150,達仁鄉,10014150-002,土坂村,118.89,2.73,11.09,28.76,13.33,15.42,115.69,111Y03M
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,128.07,2.48,3.14,35.42,12.15,23.26,191.43,111Y03M
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,121.4,2.03,11.55,38.07,15.1,22.98,152.17,111Y03M
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,121.2,2.08,28.24,33.88,11.18,22.7,202.94,111Y03M
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,104.82,2.45,19.3,19.72,8.8,10.92,124,111Y03M
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,98.03,2.91,89.7,31.21,20.1,11.11,55.28,111Y03M
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,94.43,2.77,101.3,27.6,16.64,10.96,65.85,111Y03M
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,103.81,2.42,125.16,27.49,15.23,12.26,80.45,111Y03M
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,101.52,2.7,147.83,31.68,20.13,11.55,57.38,111Y03M
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,114.62,2.42,167.46,39.75,12.01,27.74,231.08,111Y06M
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,101.08,2.07,880.75,26.33,7.82,18.51,236.67,111Y06M
10014,臺東縣,10014010,臺東市,10014010-004,南王里,105.68,2.55,822.38,33.67,11.21,22.46,200.37,111Y06M
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,94.5,2.46,2159.82,30.71,9.19,21.52,234.06,111Y06M
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,107.35,2.73,634.62,38.3,13.46,24.84,184.62,111Y06M
10014,臺東縣,10014010,臺東市,10014010-007,新生里,96.58,2.4,7034.77,36.69,14.08,22.61,160.55,111Y06M
10014,臺東縣,10014010,臺東市,10014010-008,民生里,90.06,2.34,11683.89,45.77,12.47,33.3,267.06,111Y06M
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,103.9,2.41,769.45,44.83,16.42,28.41,173.03,111Y06M
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,90.25,2.96,9399.56,70.44,44.29,26.14,59.03,111Y06M
10014,臺東縣,10014010,臺東市,10014010-011,中心里,96.57,2.86,12139.63,63.58,35.67,27.91,78.24,111Y06M
10014,臺東縣,10014010,臺東市,10014010-012,自強里,91.22,2.9,11100.04,60.78,40.01,20.77,51.91,111Y06M
10014,臺東縣,10014010,臺東市,10014010-013,民族里,91.11,3.01,9354.7,83.6,53.95,29.65,54.95,111Y06M
10014,臺東縣,10014010,臺東市,10014010-015,中華里,100.62,2.46,2126.81,43.21,14.42,28.79,199.62,111Y06M
10014,臺東縣,10014010,臺東市,10014010-017,建國里,105.79,2.4,984.94,43.25,11.94,31.31,262.13,111Y06M
10014,臺東縣,10014010,臺東市,10014010-020,中正里,98.25,2.26,8169.31,46.88,7.53,39.35,522.41,111Y06M
10014,臺東縣,10014010,臺東市,10014010-022,成功里,100.19,2.29,4019.71,41.48,12.56,28.92,230.27,111Y06M
10014,臺東縣,10014010,臺東市,10014010-023,文化里,116.43,2.41,6897.69,69.4,40.23,29.17,72.52,111Y06M
10014,臺東縣,10014010,臺東市,10014010-024,中山里,93.47,2.54,11565.06,67.74,31.67,36.08,113.92,111Y06M
10014,臺東縣,10014010,臺東市,10014010-029,新園里,110.11,2.37,501.96,34.02,11.88,22.14,186.42,111Y06M
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,94.85,2.46,615.99,35.36,13.79,21.57,156.39,111Y06M
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,106.15,2.44,1177.59,31.78,12.42,19.36,155.92,111Y06M
10014,臺東縣,10014010,臺東市,10014010-032,光明里,83.36,2.46,3631.08,40.29,23.79,16.5,69.37,111Y06M
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,105.21,2.94,774.69,42.65,19.55,23.1,118.18,111Y06M
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,104.93,2.9,1018.95,39.43,20.93,18.51,88.44,111Y06M
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,114.97,2.55,158.29,37.52,17.57,19.95,113.5,111Y06M
10014,臺東縣,10014010,臺東市,10014010-036,東海里,88.76,2.58,5624.2,55.84,30.18,25.66,85.04,111Y06M
10014,臺東縣,10014010,臺東市,10014010-037,新興里,101.26,2.37,1286.24,47.13,17.1,30.04,175.68,111Y06M
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,94.02,2.46,9705.65,37.63,14.38,23.25,161.75,111Y06M
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,101.37,2.71,2143.57,37,14.23,22.77,160.05,111Y06M
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,105.36,2.76,750.65,34.26,12.49,21.78,174.39,111Y06M
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,116.06,2.8,194.34,44.92,15.85,29.07,183.33,111Y06M
10014,臺東縣,10014010,臺東市,10014010-042,建和里,106.85,2.57,292,45.74,16.57,29.17,176,111Y06M
10014,臺東縣,10014010,臺東市,10014010-043,建興里,96.06,2.48,489.21,36.13,7.49,28.64,382.43,111Y06M
10014,臺東縣,10014010,臺東市,10014010-045,知本里,104.04,2.48,433.98,38.47,12.35,26.12,211.54,111Y06M
10014,臺東縣,10014010,臺東市,10014010-046,建農里,106.43,2.57,133.58,32.27,12.36,19.91,161.11,111Y06M
10014,臺東縣,10014010,臺東市,10014010-047,仁和里,91.83,2.35,5317.33,37.17,11.8,25.37,215.05,111Y06M
10014,臺東縣,10014010,臺東市,10014010-048,豐安里,88.66,2.39,9212.04,31.67,10.92,20.74,189.88,111Y06M
10014,臺東縣,10014010,臺東市,10014010-049,豐盛里,94.89,2.52,3832.38,31.72,12.69,19.03,150,111Y06M
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,132.95,1.99,33.18,55.7,6.22,49.48,795.83,111Y06M
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,99,2.17,24.96,47.7,9.04,38.67,427.87,111Y06M
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,127.04,2.34,44.33,42.55,10.86,31.69,291.82,111Y06M
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,103.45,2.64,276.34,40.62,11.55,29.07,251.65,111Y06M
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,101.69,2.8,5740.3,48.55,17.31,31.24,180.48,111Y06M
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,107.84,2.65,294.63,43.63,14.4,29.23,202.89,111Y06M
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,125.43,2.18,61.45,52.61,9.48,43.13,455.1,111Y06M
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,117.8,2.37,81.35,42.93,8.78,34.15,388.98,111Y06M
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,107.93,2.62,124.35,44.49,10.79,33.7,312.23,111Y06M
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,96.84,2.69,695.46,47.41,18.47,28.94,156.71,111Y06M
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,112.5,2.56,130.66,46.21,18.95,27.26,143.85,111Y06M
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,99.09,2.6,5582.3,54.61,17.02,37.59,220.83,111Y06M
10014,臺東縣,10014030,關山鎮,10014030-005,里壠里,97.33,2.53,360.71,49.19,16.48,32.71,198.53,111Y06M
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,130.16,2.6,28.59,49.48,12.63,36.86,291.84,111Y06M
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,124.62,2.4,73.03,40.87,10.17,30.7,301.85,111Y06M
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,121.07,2.47,55.68,41.16,13.98,27.18,194.34,111Y06M
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,112.23,2.33,35.38,49.54,11.08,38.46,347.22,111Y06M
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,116.03,2.1,71.02,39.89,10.93,28.96,265,111Y06M
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,131.08,2.14,18.65,54.05,6.76,47.3,700,111Y06M
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,119.06,2.41,57.39,47.24,11.52,35.72,310.2,111Y06M
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,110.08,2.61,136.7,42.74,12.03,30.71,255.17,111Y06M
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,122.75,2.25,90.76,42.53,9.28,33.25,358.11,111Y06M
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,107.29,2.55,166.6,40.78,10.25,30.53,297.75,111Y06M
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,101.35,2.54,49.12,31.73,14.99,16.75,111.76,111Y06M
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,102.14,2.47,562.46,32.79,12.78,20.01,156.65,111Y06M
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,105.99,2.69,27,40.82,16.48,24.34,147.65,111Y06M
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,111.94,2.61,14.8,30.49,13.31,17.18,129.1,111Y06M
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,114.21,2.15,7.95,54.94,13.7,41.24,300.96,111Y06M
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,110.09,2.7,39.61,37.74,9.14,28.6,312.77,111Y06M
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,114.68,2.39,146.24,46.94,8.01,38.93,486.27,111Y06M
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,106.26,2.43,63.16,51.64,12.99,38.65,297.47,111Y06M
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,117.52,2.49,113.75,39.93,11.98,27.95,233.33,111Y06M
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,109.98,2.39,73.42,45.47,10.91,34.56,316.9,111Y06M
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,101.98,2.38,129.56,44.46,9.28,35.18,379.17,111Y06M
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,117.13,2.44,213.74,47.78,11.41,36.38,318.89,111Y06M
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,110.37,2.44,146.67,45.53,12.82,32.71,255.05,111Y06M
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,107.16,2.84,339.14,48.03,14.37,33.66,234.25,111Y06M
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,113.41,2.48,39.71,55.56,13.33,42.22,316.67,111Y06M
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,101.37,2.65,495.55,56.46,13.98,42.48,303.8,111Y06M
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,91.75,2.57,1298.89,50.47,17.95,32.52,181.2,111Y06M
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,118.79,2.28,41.18,56.96,11.3,45.65,403.85,111Y06M
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,120.99,2.45,89.81,48.03,12.16,35.86,294.81,111Y06M
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,106.43,2.47,76.57,54.15,12.66,41.48,327.59,111Y06M
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,128.49,2.56,24.25,44.56,11.22,33.33,296.97,111Y06M
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,116.14,2.47,32.31,44.31,12.57,31.74,252.38,111Y06M
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,166.02,1.95,28.74,41.85,7.68,34.17,444.94,111Y06M
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,110.53,2.42,20.73,43.85,10.21,33.64,329.55,111Y06M
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,120,2.36,101.6,43.8,9.97,33.83,339.19,111Y06M
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,128.07,2.11,9.3,49.43,10.34,39.08,377.78,111Y06M
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,108.59,2.02,49.24,54.78,7.54,47.25,626.92,111Y06M
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,107.14,2.03,48.64,54.73,10.21,44.51,435.82,111Y06M
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,109.37,2.35,79.43,47.28,11.79,35.49,301.08,111Y06M
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,125.46,2.15,20.18,54.68,6.84,47.85,700,111Y06M
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,139.26,2.33,35.22,54.62,10.37,44.25,426.51,111Y06M
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,156.14,2.52,27.06,43.84,10.84,33,304.55,111Y06M
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,114.5,2.46,228.55,45,11.07,33.93,306.63,111Y06M
