COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,BORN_CNT,BORN_M_CNT,BORN_F_CNT,MARRY_B_CNT,CLAIM_B_CNT,NO_CLAIM_B_CNT,ABANDONED_B_CNT,TAIWAN_B_CNT,NON_TAIWAN_B_CNT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,出生數,出生登記男嬰人口數,出生登記女嬰人口數,婚生人數,非婚生已認領人數,非婚生未認領人數,棄嬰或無依兒童人數,本國籍生母之嬰兒出生數,非本國籍生母之嬰兒出生數,資料時間
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,12,4,8,10,0,2,0,12,0,109Y
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,5,3,2,5,0,0,0,4,1,109Y
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,7,4,3,5,0,2,0,7,0,109Y
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,1,1,0,1,0,0,0,1,0,109Y
10014,臺東縣,10014030,關山鎮,10014030-005,里里,8,4,4,6,1,1,0,7,1,109Y
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,5,4,1,5,0,0,0,5,0,109Y
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,3,1,2,3,0,0,0,2,1,109Y
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,2,2,0,2,0,0,0,2,0,109Y
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,3,3,0,2,0,1,0,2,1,109Y
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,2,2,0,2,0,0,0,2,0,109Y
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,11,7,4,11,0,0,0,10,1,109Y
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,15,8,7,12,0,3,0,13,2,109Y
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,9,7,2,8,0,1,0,9,0,109Y
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,19,10,9,16,1,2,0,18,1,109Y
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,13,9,4,11,1,1,0,13,0,109Y
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,29,14,15,27,0,2,0,29,0,109Y
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,5,0,5,4,0,1,0,5,0,109Y
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,8,3,5,8,0,0,0,8,0,109Y
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,6,1,5,6,0,0,0,6,0,109Y
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,1,0,1,0,0,1,0,1,0,109Y
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,5,1,4,4,0,1,0,3,2,109Y
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,11,5,6,10,0,1,0,10,1,109Y
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,11,5,6,8,0,3,0,10,1,109Y
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,4,2,2,2,0,2,0,4,0,109Y
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,1,0,1,1,0,0,0,1,0,109Y
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,2,0,2,2,0,0,0,2,0,109Y
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,7,3,4,7,0,0,0,7,0,109Y
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,10,6,4,10,0,0,0,9,1,109Y
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,3,2,1,3,0,0,0,3,0,109Y
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,9,4,5,9,0,0,0,9,0,109Y
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,35,16,19,35,0,0,0,32,3,109Y
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,1,0,1,1,0,0,0,1,0,109Y
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,9,5,4,8,0,1,0,9,0,109Y
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,2,1,1,2,0,0,0,2,0,109Y
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,2,0,2,2,0,0,0,1,1,109Y
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,6,2,4,6,0,0,0,6,0,109Y
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,6,4,2,5,0,1,0,5,1,109Y
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,6,5,1,6,0,0,0,4,2,109Y
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,3,2,1,3,0,0,0,3,0,109Y
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,1,1,0,1,0,0,0,1,0,109Y
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,1,0,1,1,0,0,0,1,0,109Y
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,5,4,1,5,0,0,0,5,0,109Y
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,11,4,7,11,0,0,0,11,0,109Y
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,2,1,1,2,0,0,0,2,0,109Y
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,4,3,1,4,0,0,0,4,0,109Y
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,1,1,0,1,0,0,0,1,0,109Y
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,10,3,7,8,1,1,0,8,2,109Y
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,5,4,1,5,0,0,0,4,1,109Y
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,1,0,1,1,0,0,0,1,0,109Y
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,4,3,1,4,0,0,0,4,0,109Y
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,3,3,0,2,1,0,0,3,0,109Y
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,1,0,1,1,0,0,0,0,1,109Y
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,4,3,1,4,0,0,0,4,0,109Y
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,7,4,3,7,0,0,0,7,0,109Y
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,10,4,6,9,0,1,0,9,1,109Y
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,6,3,3,6,0,0,0,6,0,109Y
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,19,10,9,17,0,2,0,19,0,109Y
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,8,3,5,4,1,3,0,8,0,109Y
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,11,5,6,8,1,2,0,11,0,109Y
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,9,2,7,4,1,4,0,9,0,109Y
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,8,4,4,6,0,2,0,8,0,109Y
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,10,5,5,9,1,0,0,10,0,109Y
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,3,1,2,3,0,0,0,3,0,109Y
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,8,5,3,8,0,0,0,8,0,109Y
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,10,4,6,10,0,0,0,9,1,109Y
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,12,4,8,11,0,1,0,11,1,109Y
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,6,3,3,6,0,0,0,6,0,109Y
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,2,1,1,2,0,0,0,2,0,109Y
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,7,6,1,6,0,1,0,7,0,109Y
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,17,7,10,15,0,2,0,17,0,109Y
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,7,7,0,6,0,1,0,7,0,109Y
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,6,5,1,6,0,0,0,6,0,109Y
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,5,3,2,5,0,0,0,5,0,109Y
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,2,2,0,2,0,0,0,2,0,109Y
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,7,3,4,7,0,0,0,7,0,109Y
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,9,3,6,8,0,1,0,9,0,109Y
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,16,10,6,15,0,1,0,16,0,109Y
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,9,4,5,8,1,0,0,9,0,109Y
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,10,4,6,10,0,0,0,10,0,109Y
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,16,9,7,13,1,2,0,16,0,109Y
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,4,2,2,2,1,1,0,4,0,109Y
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,6,3,3,4,0,2,0,6,0,109Y
10014,臺東縣,10014150,達仁鄉,10014150-001,台村,10,5,5,9,0,1,0,10,0,109Y
10014,臺東縣,10014150,達仁鄉,10014150-002,土村,5,2,3,3,0,2,0,5,0,109Y
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,3,1,2,3,0,0,0,3,0,109Y
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,9,4,5,8,1,0,0,8,1,109Y
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,2,0,2,1,0,1,0,2,0,109Y
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,3,1,2,3,0,0,0,3,0,109Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,16,9,7,15,0,1,0,16,0,109Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,9,8,1,9,0,0,0,9,0,109Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,15,9,6,14,1,0,0,15,0,109Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,10,6,4,9,1,0,0,10,0,109Y
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,12,7,5,10,0,2,0,12,0,110Y
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,14,7,7,14,0,0,0,14,0,110Y
10014,臺東縣,10014010,臺東市,10014010-004,南王里,23,9,14,21,0,2,0,23,0,110Y
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,13,10,3,12,0,1,0,11,2,110Y
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,25,15,10,25,0,0,0,24,1,110Y
10014,臺東縣,10014010,臺東市,10014010-007,新生里,26,13,13,25,0,1,0,25,1,110Y
10014,臺東縣,10014010,臺東市,10014010-008,民生里,17,9,8,15,2,0,0,17,0,110Y
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,7,4,3,7,0,0,0,7,0,110Y
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,21,12,9,21,0,0,0,18,3,110Y
10014,臺東縣,10014010,臺東市,10014010-011,中心里,20,11,9,20,0,0,0,18,2,110Y
10014,臺東縣,10014010,臺東市,10014010-012,自強里,42,24,18,40,0,2,0,42,0,110Y
10014,臺東縣,10014010,臺東市,10014010-013,民族里,21,8,13,19,0,2,0,20,1,110Y
10014,臺東縣,10014010,臺東市,10014010-015,中華里,16,5,11,14,0,2,0,14,2,110Y
10014,臺東縣,10014010,臺東市,10014010-017,建國里,6,6,0,6,0,0,0,6,0,110Y
10014,臺東縣,10014010,臺東市,10014010-020,中正里,10,8,2,10,0,0,0,10,0,110Y
10014,臺東縣,10014010,臺東市,10014010-022,成功里,5,3,2,5,0,0,0,4,1,110Y
10014,臺東縣,10014010,臺東市,10014010-023,文化里,11,6,5,10,1,0,0,11,0,110Y
10014,臺東縣,10014010,臺東市,10014010-024,中山里,15,5,10,14,1,0,0,15,0,110Y
10014,臺東縣,10014010,臺東市,10014010-029,新園里,10,6,4,9,1,0,0,9,1,110Y
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,12,8,4,11,1,0,0,12,0,110Y
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,33,16,17,31,2,0,0,32,1,110Y
10014,臺東縣,10014010,臺東市,10014010-032,光明里,25,14,11,25,0,0,0,25,0,110Y
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,13,7,6,11,1,1,0,13,0,110Y
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,19,12,7,19,0,0,0,19,0,110Y
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,13,8,5,13,0,0,0,13,0,110Y
10014,臺東縣,10014010,臺東市,10014010-036,東海里,22,12,10,21,0,1,0,21,1,110Y
10014,臺東縣,10014010,臺東市,10014010-037,新興里,8,5,3,8,0,0,0,8,0,110Y
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,51,27,24,48,1,2,0,47,4,110Y
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,34,21,13,32,1,1,0,33,1,110Y
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,16,5,11,15,0,1,0,14,2,110Y
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,5,3,2,5,0,0,0,5,0,110Y
10014,臺東縣,10014010,臺東市,10014010-042,建和里,20,10,10,17,0,3,0,20,0,110Y
10014,臺東縣,10014010,臺東市,10014010-043,建興里,13,5,8,11,2,0,0,11,2,110Y
10014,臺東縣,10014010,臺東市,10014010-045,知本里,13,10,3,12,1,0,0,13,0,110Y
10014,臺東縣,10014010,臺東市,10014010-046,建農里,19,10,9,15,3,1,0,18,1,110Y
10014,臺東縣,10014010,臺東市,10014010-047,仁和里,15,8,7,13,0,2,0,15,0,110Y
10014,臺東縣,10014010,臺東市,10014010-048,豐安里,10,5,5,9,0,1,0,9,1,110Y
10014,臺東縣,10014010,臺東市,10014010-049,豐盛里,10,4,6,9,0,1,0,10,0,110Y
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,3,2,1,2,0,1,0,3,0,110Y
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,4,1,3,4,0,0,0,3,1,110Y
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,4,3,1,3,0,1,0,3,1,110Y
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,16,8,8,14,0,2,0,16,0,110Y
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,5,2,3,5,0,0,0,5,0,110Y
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,8,3,5,8,0,0,0,7,1,110Y
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,0,0,0,0,0,0,0,0,0,110Y
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,7,4,3,6,1,0,0,7,0,110Y
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,8,2,6,4,0,4,0,8,0,110Y
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,7,3,4,5,0,2,0,7,0,110Y
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,8,7,1,7,0,1,0,6,2,110Y
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,6,5,1,6,0,0,0,6,0,110Y
10014,臺東縣,10014030,關山鎮,10014030-005,里■里,3,3,0,3,0,0,0,2,1,110Y
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,2,2,0,2,0,0,0,2,0,110Y
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,4,2,2,4,0,0,0,4,0,110Y
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,5,3,2,5,0,0,0,2,3,110Y
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,2,1,1,2,0,0,0,2,0,110Y
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,4,4,0,4,0,0,0,4,0,110Y
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,4,2,2,4,0,0,0,4,0,110Y
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,5,4,1,3,1,1,0,5,0,110Y
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,10,2,8,7,0,3,0,9,1,110Y
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,3,1,2,2,1,0,0,3,0,110Y
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,10,6,4,9,1,0,0,9,1,110Y
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,12,3,9,11,0,1,0,11,1,110Y
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,27,15,12,25,0,2,0,26,1,110Y
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,9,9,0,7,2,0,0,8,1,110Y
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,11,5,6,9,0,2,0,11,0,110Y
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,1,1,0,1,0,0,0,1,0,110Y
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,2,1,1,2,0,0,0,2,0,110Y
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,3,0,3,1,2,0,0,3,0,110Y
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,3,3,0,3,0,0,0,2,1,110Y
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,8,4,4,6,1,1,0,8,0,110Y
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,5,4,1,5,0,0,0,5,0,110Y
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,3,1,2,2,0,1,0,3,0,110Y
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,4,3,1,4,0,0,0,4,0,110Y
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,7,6,1,7,0,0,0,7,0,110Y
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,6,4,2,3,0,3,0,6,0,110Y
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,1,0,1,1,0,0,0,1,0,110Y
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,8,5,3,8,0,0,0,8,0,110Y
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,19,13,6,18,1,0,0,19,0,110Y
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,5,1,4,5,0,0,0,4,1,110Y
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,9,4,5,8,0,1,0,9,0,110Y
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,1,0,1,1,0,0,0,1,0,110Y
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,3,2,1,3,0,0,0,3,0,110Y
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,4,3,1,3,0,1,0,4,0,110Y
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,1,0,1,1,0,0,0,1,0,110Y
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,4,4,0,3,0,1,0,4,0,110Y
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,3,1,2,3,0,0,0,3,0,110Y
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,0,0,0,0,0,0,0,0,0,110Y
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,1,0,1,1,0,0,0,1,0,110Y
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,3,2,1,3,0,0,0,3,0,110Y
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,11,4,7,10,0,1,0,10,1,110Y
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,3,1,2,2,0,1,0,2,1,110Y
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,8,3,5,6,1,1,0,6,2,110Y
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,3,1,2,1,0,2,0,3,0,110Y
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,4,3,1,4,0,0,0,4,0,110Y
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,1,1,0,1,0,0,0,1,0,110Y
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,7,7,0,6,1,0,0,7,0,110Y
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,5,0,5,5,0,0,0,4,1,110Y
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,3,2,1,3,0,0,0,3,0,110Y
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,1,0,1,1,0,0,0,1,0,110Y
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,2,1,1,1,0,1,0,2,0,110Y
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,13,4,9,12,0,1,0,13,0,110Y
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,8,2,6,7,1,0,0,6,2,110Y
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,6,3,3,6,0,0,0,6,0,110Y
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,11,4,7,10,0,1,0,11,0,110Y
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,11,7,4,11,0,0,0,11,0,110Y
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,6,4,2,2,0,4,0,6,0,110Y
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,9,4,5,6,0,3,0,9,0,110Y
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,6,3,3,6,0,0,0,6,0,110Y
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,4,1,3,4,0,0,0,4,0,110Y
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,10,5,5,6,2,2,0,8,2,110Y
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,6,4,2,5,0,1,0,5,1,110Y
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,14,8,6,13,0,1,0,13,1,110Y
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,11,6,5,11,0,0,0,11,0,110Y
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,9,5,4,8,0,1,0,9,0,110Y
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,4,2,2,4,0,0,0,4,0,110Y
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,6,2,4,5,0,1,0,6,0,110Y
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,10,7,3,8,0,2,0,10,0,110Y
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,18,11,7,17,0,1,0,18,0,110Y
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,6,2,4,6,0,0,0,6,0,110Y
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,11,5,6,10,1,0,0,10,1,110Y
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,5,3,2,5,0,0,0,5,0,110Y
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,5,2,3,5,0,0,0,5,0,110Y
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,9,4,5,8,0,1,0,9,0,110Y
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,11,6,5,10,0,1,0,11,0,110Y
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,2,2,0,2,0,0,0,2,0,110Y
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,10,4,6,9,0,1,0,10,0,110Y
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,19,10,9,17,0,2,0,19,0,110Y
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,4,2,2,4,0,0,0,4,0,110Y
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,0,0,0,0,0,0,0,0,0,110Y
10014,臺東縣,10014150,達仁鄉,10014150-001,台■村,7,4,3,7,0,0,0,7,0,110Y
10014,臺東縣,10014150,達仁鄉,10014150-002,土■村,9,4,5,8,0,1,0,9,0,110Y
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,4,4,0,4,0,0,0,4,0,110Y
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,5,2,3,5,0,0,0,4,1,110Y
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,2,2,0,2,0,0,0,2,0,110Y
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,1,0,1,1,0,0,0,1,0,110Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,16,11,5,15,0,1,0,16,0,110Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,7,6,1,5,0,2,0,7,0,110Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,13,3,10,13,0,0,0,13,0,110Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,9,4,5,9,0,0,0,9,0,110Y
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,17,6,11,16,0,1,0,17,0,111Y
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,9,2,7,9,0,0,0,8,1,111Y
10014,臺東縣,10014010,臺東市,10014010-004,南王里,31,11,20,27,2,2,0,30,1,111Y
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,14,7,7,12,2,0,0,13,1,111Y
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,24,15,9,22,1,1,0,24,0,111Y
10014,臺東縣,10014010,臺東市,10014010-007,新生里,25,13,12,25,0,0,0,23,2,111Y
10014,臺東縣,10014010,臺東市,10014010-008,民生里,20,8,12,20,0,0,0,19,1,111Y
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,10,6,4,9,1,0,0,10,0,111Y
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,14,5,9,14,0,0,0,13,1,111Y
10014,臺東縣,10014010,臺東市,10014010-011,中心里,20,10,10,19,0,1,0,20,0,111Y
10014,臺東縣,10014010,臺東市,10014010-012,自強里,42,26,16,42,0,0,0,41,1,111Y
10014,臺東縣,10014010,臺東市,10014010-013,民族里,25,15,10,22,1,2,0,25,0,111Y
10014,臺東縣,10014010,臺東市,10014010-015,中華里,20,10,10,20,0,0,0,19,1,111Y
10014,臺東縣,10014010,臺東市,10014010-017,建國里,10,3,7,9,0,1,0,10,0,111Y
10014,臺東縣,10014010,臺東市,10014010-020,中正里,9,5,4,9,0,0,0,8,1,111Y
10014,臺東縣,10014010,臺東市,10014010-022,成功里,8,4,4,8,0,0,0,7,1,111Y
10014,臺東縣,10014010,臺東市,10014010-023,文化里,17,11,6,17,0,0,0,17,0,111Y
10014,臺東縣,10014010,臺東市,10014010-024,中山里,17,7,10,17,0,0,0,17,0,111Y
10014,臺東縣,10014010,臺東市,10014010-029,新園里,10,4,6,10,0,0,0,10,0,111Y
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,11,6,5,9,1,1,0,9,2,111Y
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,33,18,15,30,2,1,0,32,1,111Y
10014,臺東縣,10014010,臺東市,10014010-032,光明里,19,7,12,19,0,0,0,18,1,111Y
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,15,6,9,13,1,1,0,15,0,111Y
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,22,13,9,22,0,0,0,22,0,111Y
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,19,9,10,17,2,0,0,18,1,111Y
10014,臺東縣,10014010,臺東市,10014010-036,東海里,22,13,9,22,0,0,0,22,0,111Y
10014,臺東縣,10014010,臺東市,10014010-037,新興里,13,6,7,12,0,1,0,13,0,111Y
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,27,17,10,24,0,3,0,27,0,111Y
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,25,17,8,24,1,0,0,25,0,111Y
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,20,10,10,19,0,1,0,20,0,111Y
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,10,2,8,8,0,2,0,9,1,111Y
