COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,DEAD_CNT,DEAD_M_CNT,DEAD_F_CNT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,死亡數,死亡登記男性人口數,死亡登記女性人口數,資料時間
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,18,10,8,108Y
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,12,7,5,108Y
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,2,0,2,108Y
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,19,14,5,108Y
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,17,11,6,108Y
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,27,19,8,108Y
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,18,14,4,108Y
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,21,17,4,108Y
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,10,5,5,108Y
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,34,18,16,108Y
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,19,10,9,108Y
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,27,19,8,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,14,10,4,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,16,9,7,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,5,2,3,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,4,3,1,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,20,12,8,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,19,15,4,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,19,11,8,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,24,16,8,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,12,7,5,108Y
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,11,5,6,108Y
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,14,9,5,108Y
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,13,5,8,108Y
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,31,15,16,108Y
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,11,5,6,108Y
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,4,3,1,108Y
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,15,10,5,108Y
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,9,6,3,108Y
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,8,4,4,108Y
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,7,6,1,108Y
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,2,2,0,108Y
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,10,4,6,108Y
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,11,7,4,108Y
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,13,8,5,108Y
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,13,8,5,108Y
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,4,2,2,108Y
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,9,4,5,108Y
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,13,8,5,108Y
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,15,6,9,108Y
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,5,2,3,108Y
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,4,2,2,108Y
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,20,15,5,108Y
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,4,3,1,108Y
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,6,3,3,108Y
10014,臺東縣,10014150,達仁鄉,10014150-001,台村,11,9,2,108Y
10014,臺東縣,10014150,達仁鄉,10014150-002,土村,16,12,4,108Y
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,5,4,1,108Y
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,4,4,0,108Y
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,8,4,4,108Y
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,1,1,0,108Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,9,7,2,108Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,10,7,3,108Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,10,5,5,108Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,12,8,4,108Y
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,17,11,6,109Y
10014,臺東縣,10014010,臺東市,10014010-002,富豐里,11,3,8,109Y
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,28,18,10,109Y
10014,臺東縣,10014010,臺東市,10014010-004,南王里,25,14,11,109Y
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,19,13,6,109Y
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,33,25,8,109Y
10014,臺東縣,10014010,臺東市,10014010-007,新生里,61,37,24,109Y
10014,臺東縣,10014010,臺東市,10014010-008,民生里,31,18,13,109Y
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,11,8,3,109Y
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,22,12,10,109Y
10014,臺東縣,10014010,臺東市,10014010-011,中心里,28,14,14,109Y
10014,臺東縣,10014010,臺東市,10014010-012,自強里,27,12,15,109Y
10014,臺東縣,10014010,臺東市,10014010-013,民族里,9,5,4,109Y
10014,臺東縣,10014010,臺東市,10014010-014,四維里,7,4,3,109Y
10014,臺東縣,10014010,臺東市,10014010-015,中華里,22,12,10,109Y
10014,臺東縣,10014010,臺東市,10014010-016,強國里,8,4,4,109Y
10014,臺東縣,10014010,臺東市,10014010-017,建國里,18,16,2,109Y
10014,臺東縣,10014010,臺東市,10014010-018,民權里,7,5,2,109Y
10014,臺東縣,10014010,臺東市,10014010-019,仁愛里,10,7,3,109Y
10014,臺東縣,10014010,臺東市,10014010-020,中正里,8,6,2,109Y
10014,臺東縣,10014010,臺東市,10014010-021,大同里,12,6,6,109Y
10014,臺東縣,10014010,臺東市,10014010-022,成功里,11,5,6,109Y
10014,臺東縣,10014010,臺東市,10014010-023,文化里,9,4,5,109Y
10014,臺東縣,10014010,臺東市,10014010-024,中山里,10,7,3,109Y
10014,臺東縣,10014010,臺東市,10014010-025,復國里,4,3,1,109Y
10014,臺東縣,10014010,臺東市,10014010-026,興國里,7,3,4,109Y
10014,臺東縣,10014010,臺東市,10014010-027,復興里,7,4,3,109Y
10014,臺東縣,10014010,臺東市,10014010-028,鐵花里,4,2,2,109Y
10014,臺東縣,10014010,臺東市,10014010-029,新園里,21,15,6,109Y
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,23,10,13,109Y
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,37,22,15,109Y
10014,臺東縣,10014010,臺東市,10014010-032,光明里,21,15,6,109Y
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,15,10,5,109Y
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,18,9,9,109Y
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,18,10,8,109Y
10014,臺東縣,10014010,臺東市,10014010-036,東海里,28,22,6,109Y
10014,臺東縣,10014010,臺東市,10014010-037,新興里,12,7,5,109Y
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,70,31,39,109Y
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,58,30,28,109Y
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,26,17,9,109Y
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,12,6,6,109Y
10014,臺東縣,10014010,臺東市,10014010-042,建和里,21,11,10,109Y
10014,臺東縣,10014010,臺東市,10014010-043,建興里,10,7,3,109Y
10014,臺東縣,10014010,臺東市,10014010-044,建業里,19,14,5,109Y
10014,臺東縣,10014010,臺東市,10014010-045,知本里,12,10,2,109Y
10014,臺東縣,10014010,臺東市,10014010-046,建農里,10,5,5,109Y
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,20,14,6,109Y
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,23,11,12,109Y
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,24,16,8,109Y
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,39,20,19,109Y
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,29,20,9,109Y
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,31,22,9,109Y
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,17,8,9,109Y
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,30,18,12,109Y
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,20,12,8,109Y
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,18,11,7,109Y
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,17,11,6,109Y
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,17,10,7,109Y
10014,臺東縣,10014030,關山鎮,10014030-005,里里,27,18,9,109Y
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,13,11,2,109Y
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,12,7,5,109Y
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,4,1,3,109Y
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,6,4,2,109Y
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,4,3,1,109Y
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,6,4,2,109Y
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,14,12,2,109Y
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,18,9,9,109Y
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,21,12,9,109Y
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,24,18,6,109Y
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,14,8,6,109Y
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,39,26,13,109Y
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,24,16,8,109Y
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,22,13,9,109Y
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,15,8,7,109Y
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,14,10,4,109Y
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,20,13,7,109Y
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,11,4,7,109Y
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,17,11,6,109Y
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,12,8,4,109Y
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,20,16,4,109Y
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,8,6,2,109Y
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,23,11,12,109Y
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,8,5,3,109Y
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,3,1,2,109Y
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,8,6,2,109Y
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,17,11,6,109Y
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,6,4,2,109Y
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,9,6,3,109Y
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,6,3,3,109Y
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,10,7,3,109Y
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,8,6,2,109Y
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,28,16,12,109Y
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,21,16,5,109Y
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,17,9,8,109Y
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,5,4,1,109Y
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,13,7,6,109Y
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,16,10,6,109Y
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,31,16,15,109Y
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,13,6,7,109Y
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,18,11,7,109Y
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,8,6,2,109Y
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,40,26,14,109Y
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,11,9,2,109Y
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,17,12,5,109Y
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,17,9,8,109Y
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,8,6,2,109Y
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,12,8,4,109Y
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,5,4,1,109Y
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,15,9,6,109Y
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,25,11,14,109Y
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,5,3,2,109Y
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,21,12,9,109Y
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,14,9,5,109Y
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,14,6,8,109Y
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,21,14,7,109Y
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,17,13,4,109Y
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,21,14,7,109Y
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,3,2,1,109Y
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,5,3,2,109Y
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,9,6,3,109Y
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,12,6,6,109Y
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,10,6,4,109Y
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,3,2,1,109Y
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,3,3,0,109Y
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,18,17,1,109Y
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,7,7,0,109Y
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,7,6,1,109Y
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,11,8,3,109Y
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,4,4,0,109Y
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,5,3,2,109Y
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,10,8,2,109Y
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,12,8,4,109Y
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,1,0,1,109Y
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,7,5,2,109Y
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,10,6,4,109Y
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,7,4,3,109Y
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,8,4,4,109Y
10014,臺東縣,10014150,達仁鄉,10014150-001,台村,14,5,9,109Y
10014,臺東縣,10014150,達仁鄉,10014150-002,土村,7,4,3,109Y
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,3,1,2,109Y
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,6,2,4,109Y
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,4,2,2,109Y
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,6,4,2,109Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,14,7,7,109Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,5,4,1,109Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,12,7,5,109Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,5,2,3,109Y
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,26,16,10,110Y
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,17,9,8,110Y
10014,臺東縣,10014010,臺東市,10014010-004,南王里,32,19,13,110Y
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,23,13,10,110Y
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,22,10,12,110Y
10014,臺東縣,10014010,臺東市,10014010-007,新生里,55,37,18,110Y
10014,臺東縣,10014010,臺東市,10014010-008,民生里,28,15,13,110Y
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,15,11,4,110Y
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,25,13,12,110Y
10014,臺東縣,10014010,臺東市,10014010-011,中心里,28,12,16,110Y
10014,臺東縣,10014010,臺東市,10014010-012,自強里,27,17,10,110Y
10014,臺東縣,10014010,臺東市,10014010-013,民族里,22,16,6,110Y
10014,臺東縣,10014010,臺東市,10014010-015,中華里,32,21,11,110Y
10014,臺東縣,10014010,臺東市,10014010-017,建國里,22,11,11,110Y
10014,臺東縣,10014010,臺東市,10014010-020,中正里,17,9,8,110Y
10014,臺東縣,10014010,臺東市,10014010-022,成功里,23,10,13,110Y
10014,臺東縣,10014010,臺東市,10014010-023,文化里,18,8,10,110Y
10014,臺東縣,10014010,臺東市,10014010-024,中山里,14,7,7,110Y
10014,臺東縣,10014010,臺東市,10014010-029,新園里,33,26,7,110Y
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,28,11,17,110Y
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,28,18,10,110Y
10014,臺東縣,10014010,臺東市,10014010-032,光明里,22,14,8,110Y
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,14,6,8,110Y
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,26,11,15,110Y
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,17,11,6,110Y
10014,臺東縣,10014010,臺東市,10014010-036,東海里,24,14,10,110Y
10014,臺東縣,10014010,臺東市,10014010-037,新興里,21,8,13,110Y
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,52,25,27,110Y
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,52,36,16,110Y
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,32,21,11,110Y
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,14,6,8,110Y
10014,臺東縣,10014010,臺東市,10014010-042,建和里,20,13,7,110Y
10014,臺東縣,10014010,臺東市,10014010-043,建興里,6,2,4,110Y
10014,臺東縣,10014010,臺東市,10014010-045,知本里,23,15,8,110Y
10014,臺東縣,10014010,臺東市,10014010-046,建農里,28,23,5,110Y
10014,臺東縣,10014010,臺東市,10014010-047,仁和里,19,12,7,110Y
10014,臺東縣,10014010,臺東市,10014010-048,豐安里,12,5,7,110Y
10014,臺東縣,10014010,臺東市,10014010-049,豐盛里,12,6,6,110Y
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,13,9,4,110Y
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,9,6,3,110Y
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,28,13,15,110Y
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,42,24,18,110Y
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,15,10,5,110Y
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,34,21,13,110Y
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,13,9,4,110Y
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,32,20,12,110Y
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,30,19,11,110Y
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,7,5,2,110Y
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,21,14,7,110Y
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,13,7,6,110Y
10014,臺東縣,10014030,關山鎮,10014030-005,里■里,29,14,15,110Y
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,8,6,2,110Y
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,12,5,7,110Y
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,9,4,5,110Y
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,8,5,3,110Y
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,6,5,1,110Y
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,5,4,1,110Y
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,17,10,7,110Y
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,14,7,7,110Y
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,11,6,5,110Y
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,25,19,6,110Y
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,10,6,4,110Y
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,31,19,12,110Y
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,16,9,7,110Y
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,14,7,7,110Y
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,15,11,4,110Y
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,7,4,3,110Y
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,8,5,3,110Y
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,15,13,2,110Y
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,25,15,10,110Y
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,18,12,6,110Y
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,20,18,2,110Y
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,11,8,3,110Y
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,22,10,12,110Y
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,15,9,6,110Y
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,7,6,1,110Y
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,8,4,4,110Y
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,24,13,11,110Y
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,4,2,2,110Y
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,12,9,3,110Y
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,5,2,3,110Y
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,5,4,1,110Y
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,12,7,5,110Y
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,26,13,13,110Y
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,11,8,3,110Y
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,18,14,4,110Y
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,5,4,1,110Y
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,9,3,6,110Y
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,19,10,9,110Y
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,34,21,13,110Y
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,16,7,9,110Y
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,25,17,8,110Y
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,14,9,5,110Y
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,30,23,7,110Y
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,18,13,5,110Y
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,26,14,12,110Y
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,15,10,5,110Y
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,11,9,2,110Y
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,12,9,3,110Y
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,13,6,7,110Y
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,21,10,11,110Y
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,20,16,4,110Y
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,15,9,6,110Y
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,18,12,6,110Y
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,15,11,4,110Y
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,13,9,4,110Y
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,19,8,11,110Y
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,20,13,7,110Y
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,13,8,5,110Y
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,6,3,3,110Y
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,8,5,3,110Y
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,4,4,0,110Y
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,8,4,4,110Y
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,9,6,3,110Y
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,6,6,0,110Y
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,1,1,0,110Y
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,11,6,5,110Y
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,10,9,1,110Y
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,12,9,3,110Y
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,5,3,2,110Y
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,5,3,2,110Y
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,8,5,3,110Y
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,10,7,3,110Y
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,11,5,6,110Y
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,5,3,2,110Y
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,10,7,3,110Y
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,10,5,5,110Y
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,3,2,1,110Y
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,5,5,0,110Y
10014,臺東縣,10014150,達仁鄉,10014150-001,台■村,9,6,3,110Y
10014,臺東縣,10014150,達仁鄉,10014150-002,土■村,11,4,7,110Y
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,5,3,2,110Y
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,10,7,3,110Y
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,5,2,3,110Y
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,5,1,4,110Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,14,10,4,110Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,9,5,4,110Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,7,3,4,110Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,11,5,6,110Y
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,38,21,17,111Y
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,21,14,7,111Y
10014,臺東縣,10014010,臺東市,10014010-004,南王里,28,13,15,111Y
