COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,A15UP_M1_CNT,A15UP_M2_CNT,A15UP_M5_CNT,A15UP_M3_CNT,A15UP_M6_CNT,A15UP_M4_CNT,A15UP_M7_CNT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,未婚人口數,有偶(不同性別)人口數,有偶(相同性別)人口數,離婚(不同性別)人口數,離婚(相同性別)人口數,喪偶(不同性別)人口數,喪偶(相同性別)人口數,資料時間
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,685,808,0,169,3,99,0,111Y
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,303,315,0,85,0,78,0,111Y
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,105,112,0,24,0,32,0,111Y
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,111,135,0,17,0,29,0,111Y
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,408,404,0,99,0,96,0,111Y
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,225,288,4,63,0,61,0,111Y
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,198,219,0,51,0,57,0,111Y
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,250,239,0,74,0,65,0,111Y
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,110,165,0,31,0,31,0,111Y
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,149,199,0,34,0,42,0,111Y
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,191,279,0,72,4,58,0,111Y
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,423,445,0,119,1,92,0,111Y
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,200,241,0,84,0,36,0,111Y
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,245,281,0,51,0,55,0,111Y
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,511,533,5,162,0,102,0,111Y
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,121,120,0,60,0,35,0,111Y
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,97,144,1,58,0,35,0,111Y
10014,臺東縣,10014150,達仁鄉,10014150-001,台坂村,202,250,0,101,0,65,0,111Y
10014,臺東縣,10014150,達仁鄉,10014150-002,土坂村,354,368,1,98,0,74,0,111Y
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,126,146,0,55,0,45,0,111Y
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,171,238,1,84,0,67,0,111Y
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,117,176,0,49,0,35,0,111Y
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,121,123,0,50,0,21,0,111Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,542,624,1,130,0,77,0,111Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,364,346,0,65,0,41,0,111Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,523,617,2,134,0,69,0,111Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,420,437,0,88,0,54,0,111Y
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,777,988,0,333,1,233,0,112Y
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,791,1090,2,272,1,152,0,112Y
10014,臺東縣,10014010,臺東市,10014010-004,南王里,1050,1264,7,346,0,252,0,112Y
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,1050,1518,0,236,0,220,0,112Y
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,990,1137,2,400,2,212,0,112Y
10014,臺東縣,10014010,臺東市,10014010-007,新生里,1237,1654,6,394,0,222,0,112Y
10014,臺東縣,10014010,臺東市,10014010-008,民生里,948,1325,4,289,0,239,0,112Y
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,497,559,1,209,2,140,0,112Y
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,842,1014,7,227,0,194,0,112Y
10014,臺東縣,10014010,臺東市,10014010-011,中心里,1087,1364,3,314,1,261,0,112Y
10014,臺東縣,10014010,臺東市,10014010-012,自強里,1094,1680,4,250,0,171,0,112Y
10014,臺東縣,10014010,臺東市,10014010-013,民族里,815,1214,3,227,0,180,0,112Y
10014,臺東縣,10014010,臺東市,10014010-015,中華里,866,894,10,332,1,205,0,112Y
10014,臺東縣,10014010,臺東市,10014010-017,建國里,615,721,0,270,1,202,0,112Y
10014,臺東縣,10014010,臺東市,10014010-020,中正里,724,879,2,267,0,220,0,112Y
10014,臺東縣,10014010,臺東市,10014010-022,成功里,701,706,1,286,0,176,0,112Y
10014,臺東縣,10014010,臺東市,10014010-023,文化里,678,694,2,295,0,99,0,112Y
10014,臺東縣,10014010,臺東市,10014010-024,中山里,580,865,2,162,1,157,0,112Y
10014,臺東縣,10014010,臺東市,10014010-029,新園里,653,610,2,257,0,177,0,112Y
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,877,1015,5,297,0,208,0,112Y
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,1164,1466,11,393,1,246,0,112Y
10014,臺東縣,10014010,臺東市,10014010-032,光明里,1033,1237,4,299,1,161,0,112Y
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,640,854,3,175,0,121,0,112Y
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,1027,1297,7,274,4,187,0,112Y
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,471,644,4,151,0,107,0,112Y
10014,臺東縣,10014010,臺東市,10014010-036,東海里,688,982,3,198,1,159,0,112Y
10014,臺東縣,10014010,臺東市,10014010-037,新興里,491,542,0,203,0,156,0,112Y
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,1139,1339,1,364,4,268,0,112Y
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,1262,1535,10,429,3,302,0,112Y
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,841,1063,1,248,0,210,0,112Y
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,434,575,3,132,1,129,0,112Y
10014,臺東縣,10014010,臺東市,10014010-042,建和里,452,576,3,162,1,156,0,112Y
10014,臺東縣,10014010,臺東市,10014010-043,建興里,480,526,2,155,2,123,0,112Y
10014,臺東縣,10014010,臺東市,10014010-045,知本里,863,943,4,320,2,254,0,112Y
10014,臺東縣,10014010,臺東市,10014010-046,建農里,727,792,6,357,1,226,0,112Y
10014,臺東縣,10014010,臺東市,10014010-047,仁和里,1098,1414,5,379,0,246,0,112Y
10014,臺東縣,10014010,臺東市,10014010-048,豐安里,1057,1400,5,294,4,212,0,112Y
10014,臺東縣,10014010,臺東市,10014010-049,豐盛里,1312,1570,3,378,1,214,0,112Y
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,154,237,3,98,0,82,0,112Y
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,281,344,0,157,1,122,0,112Y
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,423,551,3,202,1,148,0,112Y
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,878,1209,3,328,0,248,0,112Y
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,609,911,0,200,0,186,0,112Y
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,689,1009,0,238,1,207,0,112Y
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,203,302,0,121,0,83,0,112Y
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,592,746,5,248,0,209,0,112Y
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,538,736,2,206,0,203,0,112Y
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,398,485,0,141,0,113,0,112Y
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,293,384,0,113,0,77,0,112Y
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,249,370,0,63,0,65,0,112Y
10014,臺東縣,10014030,關山鎮,10014030-005,里壠里,534,661,0,195,1,189,0,112Y
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,170,218,0,75,0,61,0,112Y
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,221,303,0,82,0,68,0,112Y
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,160,166,1,89,0,54,0,112Y
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,132,176,0,77,0,59,0,112Y
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,156,154,0,98,0,59,0,112Y
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,79,135,0,51,0,48,0,112Y
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,374,469,2,168,1,134,0,112Y
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,431,480,0,178,1,136,0,112Y
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,366,449,3,128,0,99,0,112Y
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,800,903,0,281,1,255,0,112Y
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,446,425,4,195,2,102,0,112Y
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,1137,1367,11,474,5,270,0,112Y
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,407,442,0,163,1,91,0,112Y
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,471,436,1,174,0,113,0,112Y
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,302,466,0,180,1,113,0,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,235,247,1,87,0,69,0,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,288,356,1,117,0,115,0,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,250,371,1,122,0,92,0,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,452,605,5,200,2,149,0,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,289,378,2,102,0,95,0,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,351,433,0,139,2,111,0,112Y
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,299,505,0,121,0,117,0,112Y
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,371,410,0,161,0,151,0,112Y
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,210,275,0,92,0,94,0,112Y
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,97,143,0,39,0,44,0,112Y
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,252,371,1,95,0,78,0,112Y
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,648,899,3,201,1,196,0,112Y
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,76,165,0,40,0,41,0,112Y
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,262,383,2,107,0,88,0,112Y
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,84,148,1,32,0,47,0,112Y
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,121,161,0,57,0,41,0,112Y
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,140,173,0,68,0,62,0,112Y
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,484,564,4,233,1,191,0,112Y
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,348,469,2,147,0,173,0,112Y
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,356,406,1,122,1,102,0,112Y
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,75,82,0,43,0,35,0,112Y
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,157,207,0,76,0,69,0,112Y
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,270,417,1,134,0,121,0,112Y
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,665,892,6,286,0,251,0,112Y
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,175,209,0,89,0,93,0,112Y
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,360,456,3,159,0,164,0,112Y
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,164,207,1,81,0,65,0,112Y
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,676,790,1,269,0,233,0,112Y
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,284,352,0,101,0,126,0,112Y
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,368,499,1,144,0,156,0,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,485,551,2,166,0,118,0,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,181,231,0,86,0,73,0,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,165,279,0,60,0,84,0,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,189,256,0,78,0,52,0,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,467,613,0,160,0,146,0,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,611,816,0,218,0,179,0,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,229,377,1,114,0,93,0,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,644,676,5,285,0,177,0,112Y
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,308,359,6,141,1,115,0,112Y
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,251,308,2,117,1,91,0,112Y
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,414,400,3,179,3,115,0,112Y
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,426,530,1,180,0,127,0,112Y
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,407,538,2,223,0,152,0,112Y
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,202,215,1,87,0,53,0,112Y
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,442,502,2,99,2,56,0,112Y
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,423,549,1,101,0,63,0,112Y
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,692,778,2,169,4,104,0,112Y
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,303,328,1,83,0,73,0,112Y
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,107,122,0,24,0,29,0,112Y
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,117,128,0,19,0,29,0,112Y
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,398,409,4,104,0,95,0,112Y
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,237,291,3,69,1,59,0,112Y
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,197,218,1,59,0,56,0,112Y
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,242,246,0,71,0,65,0,112Y
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,107,152,0,32,0,29,0,112Y
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,158,198,0,35,0,43,0,112Y
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,178,279,0,74,3,57,0,112Y
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,410,439,0,113,1,91,0,112Y
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,205,250,0,83,0,38,0,112Y
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,250,281,1,49,0,48,0,112Y
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,497,545,6,163,0,100,0,112Y
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,119,121,0,58,0,34,0,112Y
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,103,151,1,59,0,35,0,112Y
10014,臺東縣,10014150,達仁鄉,10014150-001,台坂村,211,236,0,104,0,65,0,112Y
10014,臺東縣,10014150,達仁鄉,10014150-002,土坂村,353,358,2,108,0,74,0,112Y
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,130,136,0,59,0,45,0,112Y
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,170,242,1,83,0,67,0,112Y
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,107,155,0,50,0,34,0,112Y
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,115,122,0,48,0,19,0,112Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,549,630,4,132,0,77,0,112Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,368,344,0,67,0,44,0,112Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,528,612,1,132,1,71,0,112Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,426,455,1,93,0,52,0,112Y
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,774,979,0,330,1,238,0,113Y
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,800,1118,9,285,1,163,0,113Y
10014,臺東縣,10014010,臺東市,10014010-004,南王里,1047,1281,12,339,0,255,0,113Y
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,1064,1562,2,244,0,221,0,113Y
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,981,1142,2,405,2,206,0,113Y
10014,臺東縣,10014010,臺東市,10014010-007,新生里,1238,1644,5,397,0,229,0,113Y
10014,臺東縣,10014010,臺東市,10014010-008,民生里,936,1303,5,289,0,234,0,113Y
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,487,559,1,197,1,141,0,113Y
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,816,985,7,225,0,195,0,113Y
10014,臺東縣,10014010,臺東市,10014010-011,中心里,1055,1347,5,328,1,266,0,113Y
10014,臺東縣,10014010,臺東市,10014010-012,自強里,1088,1678,2,259,0,170,0,113Y
10014,臺東縣,10014010,臺東市,10014010-013,民族里,795,1191,3,224,1,179,0,113Y
10014,臺東縣,10014010,臺東市,10014010-015,中華里,853,881,8,325,0,212,0,113Y
10014,臺東縣,10014010,臺東市,10014010-017,建國里,609,697,1,266,3,203,0,113Y
10014,臺東縣,10014010,臺東市,10014010-020,中正里,718,909,6,272,2,215,0,113Y
10014,臺東縣,10014010,臺東市,10014010-022,成功里,682,681,3,285,0,176,0,113Y
10014,臺東縣,10014010,臺東市,10014010-023,文化里,648,679,3,290,0,101,0,113Y
10014,臺東縣,10014010,臺東市,10014010-024,中山里,550,839,2,167,1,153,0,113Y
10014,臺東縣,10014010,臺東市,10014010-029,新園里,663,604,4,253,0,180,0,113Y
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,872,1033,1,305,2,210,0,113Y
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,1174,1487,9,407,4,239,0,113Y
10014,臺東縣,10014010,臺東市,10014010-032,光明里,1033,1235,6,302,0,158,0,113Y
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,637,867,6,178,1,120,0,113Y
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,999,1286,7,277,4,186,0,113Y
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,502,659,2,153,2,115,0,113Y
10014,臺東縣,10014010,臺東市,10014010-036,東海里,679,976,4,200,1,155,0,113Y
10014,臺東縣,10014010,臺東市,10014010-037,新興里,474,540,0,200,0,159,0,113Y
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,1117,1343,3,371,4,258,0,113Y
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,1235,1535,11,441,4,304,0,113Y
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,838,1061,2,254,0,210,0,113Y
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,416,559,1,132,1,132,0,113Y
10014,臺東縣,10014010,臺東市,10014010-042,建和里,446,578,1,167,1,148,0,113Y
10014,臺東縣,10014010,臺東市,10014010-043,建興里,478,523,2,155,2,126,0,113Y
10014,臺東縣,10014010,臺東市,10014010-045,知本里,871,932,5,331,1,254,0,113Y
10014,臺東縣,10014010,臺東市,10014010-046,建農里,720,774,5,366,1,223,0,113Y
10014,臺東縣,10014010,臺東市,10014010-047,仁和里,1086,1401,7,379,0,248,0,113Y
10014,臺東縣,10014010,臺東市,10014010-048,豐安里,1088,1432,7,309,3,227,0,113Y
10014,臺東縣,10014010,臺東市,10014010-049,豐盛里,1302,1596,6,380,1,218,0,113Y
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,163,229,2,98,1,81,0,113Y
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,276,332,0,154,1,120,0,113Y
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,436,533,5,205,1,143,0,113Y
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,850,1200,2,332,1,245,0,113Y
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,602,904,0,196,0,191,0,113Y
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,671,984,0,245,2,214,0,113Y
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,195,299,1,120,0,85,0,113Y
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,591,734,4,252,0,201,0,113Y
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,524,727,2,208,0,188,0,113Y
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,385,493,0,143,0,112,0,113Y
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,288,376,1,114,0,79,0,113Y
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,236,372,0,59,0,65,0,113Y
10014,臺東縣,10014030,關山鎮,10014030-005,里壠里,520,654,2,192,1,189,0,113Y
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,166,208,0,77,0,62,0,113Y
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,215,296,0,83,0,66,0,113Y
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,152,178,2,85,1,43,0,113Y
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,124,167,0,81,0,59,0,113Y
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,162,151,0,96,0,57,0,113Y
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,80,136,0,52,0,46,0,113Y
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,368,459,2,164,1,135,0,113Y
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,423,476,0,179,1,133,0,113Y
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,368,441,3,135,0,101,0,113Y
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,789,888,1,283,0,244,0,113Y
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,446,440,5,200,2,103,0,113Y
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,1119,1341,10,463,5,278,0,113Y
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,397,441,0,170,1,92,0,113Y
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,474,439,3,183,0,110,0,113Y
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,303,464,1,197,1,109,0,113Y
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,224,257,2,85,2,67,0,113Y
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,287,352,1,105,0,112,0,113Y
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,245,366,0,120,1,88,0,113Y
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,449,602,3,194,2,144,0,113Y
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,279,371,3,107,0,93,0,113Y
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,342,415,3,136,2,109,0,113Y
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,291,490,1,127,0,118,0,113Y
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,373,398,0,163,0,144,0,113Y
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,200,263,2,85,0,94,0,113Y
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,93,146,0,39,0,42,0,113Y
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,235,366,1,92,0,75,0,113Y
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,657,879,2,205,1,196,0,113Y
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,73,163,0,39,0,38,0,113Y
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,248,381,2,107,0,87,0,113Y
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,77,140,1,34,0,48,0,113Y
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,114,159,0,55,0,40,0,113Y
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,135,169,0,68,0,59,0,113Y
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,491,559,5,235,1,184,0,113Y
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,345,471,3,143,0,170,0,113Y
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,342,401,1,123,1,101,0,113Y
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,78,78,0,43,0,36,0,113Y
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,152,197,0,76,0,68,0,113Y
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,279,407,1,131,0,119,0,113Y
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,637,891,4,297,2,249,0,113Y
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,168,201,0,94,0,88,0,113Y
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,357,443,3,165,0,155,0,113Y
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,165,209,1,79,0,64,0,113Y
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,664,779,0,274,0,230,0,113Y
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,276,343,0,103,0,125,0,113Y
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,365,488,1,149,0,158,0,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,469,523,2,184,0,125,0,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,179,221,0,92,0,75,0,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,163,271,0,65,0,80,0,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,181,253,0,80,0,48,0,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,451,618,2,157,0,143,0,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,606,799,0,224,0,182,0,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,230,353,1,108,0,92,0,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,643,676,6,296,1,180,0,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,303,363,6,140,2,112,0,113Y
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,247,307,2,112,1,91,0,113Y
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,410,374,1,182,3,117,0,113Y
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,430,501,1,186,0,126,0,113Y
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,400,525,2,225,0,146,0,113Y
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,191,221,1,81,0,47,0,113Y
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,459,486,1,106,1,60,0,113Y
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,410,536,2,116,0,68,0,113Y
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,712,796,4,161,3,99,0,113Y
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,310,317,1,84,0,71,0,113Y
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,103,134,2,25,0,32,0,113Y
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,123,131,1,20,0,30,0,113Y
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,405,419,3,104,0,94,0,113Y
