COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,A0A14_CNT,A0A14_M_CNT,A0A14_F_CNT,A15A64_CNT,A15A64_M_CNT,A15A64_F_CNT,A65UP_CNT,A65UP_M_CNT,A65UP_F_CNT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,0-14歲人口數,0-14歲男性人口數,0-14歲女性人口數,15-64歲人口數,15-64歲男性人口數,15-64歲女性人口數,65歲以上人口數,65歲以上男性人口數,65歲以上女性人口數,資料時間
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,32,20,12,456,252,204,140,71,69,110Y06M
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,24,10,14,410,244,166,193,87,106,110Y06M
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,42,24,18,443,271,172,139,78,61,110Y06M
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,144,85,59,1082,570,512,332,142,190,110Y06M
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,190,101,89,1379,762,617,450,215,235,110Y06M
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,84,40,44,625,359,266,201,95,106,110Y06M
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,200,110,90,1466,773,693,291,134,157,110Y06M
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,113,66,47,757,404,353,171,71,100,110Y06M
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,78,48,30,622,340,282,138,60,78,110Y06M
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,150,84,66,956,530,426,171,81,90,110Y06M
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,171,89,82,1037,559,478,249,108,141,110Y06M
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,112,59,53,1084,564,520,306,134,172,110Y06M
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,50,26,24,439,229,210,106,48,58,110Y06M
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,125,69,56,862,486,376,135,72,63,110Y06M
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,130,61,69,923,500,423,147,77,70,110Y06M
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,162,91,71,1384,720,664,211,104,107,110Y06M
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,180,91,89,686,362,324,82,34,48,110Y06M
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,53,26,27,220,116,104,38,17,21,110Y06M
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,53,25,28,233,120,113,34,12,22,110Y06M
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,182,89,93,889,480,409,118,53,65,110Y06M
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,140,88,52,542,299,243,67,35,32,110Y06M
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,95,53,42,476,266,210,46,25,21,110Y06M
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,115,56,59,560,316,244,67,27,40,110Y06M
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,53,28,25,298,161,137,31,14,17,110Y06M
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,81,49,32,371,198,173,60,33,27,110Y06M
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,98,48,50,513,280,233,82,36,46,110Y06M
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,196,99,97,937,503,434,104,49,55,110Y06M
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,106,52,54,480,245,235,55,27,28,110Y06M
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,92,45,47,547,271,276,79,33,46,110Y06M
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,226,113,113,1138,585,553,152,65,87,110Y06M
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,57,32,25,286,155,131,53,26,27,110Y06M
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,60,32,28,287,143,144,45,18,27,110Y06M
10014,臺東縣,10014150,達仁鄉,10014150-001,台坂村,80,41,39,516,289,227,105,44,61,110Y06M
10014,臺東縣,10014150,達仁鄉,10014150-002,土坂村,107,52,55,782,442,340,109,49,60,110Y06M
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,39,28,11,278,156,122,60,29,31,110Y06M
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,61,35,26,463,266,197,97,41,56,110Y06M
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,37,20,17,313,178,135,63,29,34,110Y06M
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,29,16,13,286,140,146,34,18,16,110Y06M
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,236,130,106,1227,594,633,127,64,63,110Y06M
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,130,70,60,726,344,382,82,39,43,110Y06M
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,175,105,70,1161,580,581,140,70,70,110Y06M
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,188,89,99,904,464,440,106,55,51,110Y06M
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,131,70,61,1127,606,521,353,167,186,110Y09M
10014,臺東縣,10014010,臺東市,10014010-002,富豐里,96,53,43,731,413,318,150,65,85,110Y09M
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,161,87,74,1931,995,936,342,148,194,110Y09M
10014,臺東縣,10014010,臺東市,10014010-004,南王里,269,150,119,2391,1256,1135,522,228,294,110Y09M
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,223,124,99,2464,1235,1229,512,226,286,110Y09M
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,291,151,140,2249,1190,1059,555,262,293,110Y09M
10014,臺東縣,10014010,臺東市,10014010-007,新生里,663,346,317,5565,2726,2839,1269,567,702,110Y09M
10014,臺東縣,10014010,臺東市,10014010-008,民生里,302,161,141,2395,1187,1208,766,331,435,110Y09M
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,99,52,47,680,351,329,188,75,113,110Y09M
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,900,464,436,2067,959,1108,530,216,314,110Y09M
10014,臺東縣,10014010,臺東市,10014010-011,中心里,963,522,441,2580,1271,1309,579,242,337,110Y09M
10014,臺東縣,10014010,臺東市,10014010-012,自強里,1124,572,552,3301,1580,1721,857,387,470,110Y09M
10014,臺東縣,10014010,臺東市,10014010-013,民族里,823,436,387,1145,522,623,286,130,156,110Y09M
10014,臺東縣,10014010,臺東市,10014010-014,四維里,85,48,37,514,275,239,135,61,74,110Y09M
10014,臺東縣,10014010,臺東市,10014010-015,中華里,180,91,89,1314,671,643,381,163,218,110Y09M
10014,臺東縣,10014010,臺東市,10014010-016,強國里,52,23,29,494,267,227,143,65,78,110Y09M
10014,臺東縣,10014010,臺東市,10014010-017,建國里,115,62,53,954,507,447,288,124,164,110Y09M
10014,臺東縣,10014010,臺東市,10014010-018,民權里,88,52,36,637,341,296,175,84,91,110Y09M
10014,臺東縣,10014010,臺東市,10014010-019,仁愛里,51,28,23,511,269,242,176,77,99,110Y09M
10014,臺東縣,10014010,臺東市,10014010-020,中正里,20,14,6,528,266,262,253,115,138,110Y09M
10014,臺東縣,10014010,臺東市,10014010-021,大同里,79,35,44,569,281,288,178,70,108,110Y09M
10014,臺東縣,10014010,臺東市,10014010-022,成功里,86,45,41,627,326,301,178,78,100,110Y09M
10014,臺東縣,10014010,臺東市,10014010-023,文化里,470,244,226,762,417,345,214,119,95,110Y09M
10014,臺東縣,10014010,臺東市,10014010-024,中山里,221,117,104,524,264,260,212,98,114,110Y09M
10014,臺東縣,10014010,臺東市,10014010-025,復國里,47,25,22,461,242,219,129,59,70,110Y09M
10014,臺東縣,10014010,臺東市,10014010-026,興國里,232,121,111,560,265,295,166,66,100,110Y09M
10014,臺東縣,10014010,臺東市,10014010-027,復興里,46,23,23,310,163,147,94,43,51,110Y09M
10014,臺東縣,10014010,臺東市,10014010-028,鐵花里,16,10,6,287,146,141,104,42,62,110Y09M
10014,臺東縣,10014010,臺東市,10014010-029,新園里,160,97,63,1389,746,643,300,133,167,110Y09M
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,267,141,126,1921,949,972,408,184,224,110Y09M
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,349,188,161,2668,1412,1256,506,216,290,110Y09M
10014,臺東縣,10014010,臺東市,10014010-032,光明里,592,296,296,2372,1078,1294,377,159,218,110Y09M
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,235,120,115,1242,639,603,290,135,155,110Y09M
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,434,238,196,1919,970,949,329,165,164,110Y09M
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,208,119,89,1152,614,538,222,111,111,110Y09M
10014,臺東縣,10014010,臺東市,10014010-036,東海里,632,312,320,2224,1086,1138,533,222,311,110Y09M
10014,臺東縣,10014010,臺東市,10014010-037,新興里,95,51,44,743,370,373,228,97,131,110Y09M
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,864,441,423,7117,3486,3631,1402,602,800,110Y09M
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,579,288,291,4276,2210,2066,944,409,535,110Y09M
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,275,145,130,2006,1055,951,439,201,238,110Y09M
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,158,78,80,964,538,426,271,131,140,110Y09M
10014,臺東縣,10014010,臺東市,10014010-042,建和里,187,82,105,1102,596,506,308,140,168,110Y09M
10014,臺東縣,10014010,臺東市,10014010-043,建興里,56,32,24,756,390,366,210,91,119,110Y09M
10014,臺東縣,10014010,臺東市,10014010-044,建業里,112,59,53,1008,544,464,290,118,172,110Y09M
10014,臺東縣,10014010,臺東市,10014010-045,知本里,145,82,63,1128,566,562,277,121,156,110Y09M
10014,臺東縣,10014010,臺東市,10014010-046,建農里,219,119,100,1733,930,803,343,143,200,110Y09M
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,28,16,12,414,255,159,187,87,100,110Y09M
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,69,28,41,689,366,323,256,110,146,110Y09M
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,122,68,54,1043,606,437,306,154,152,110Y09M
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,247,129,118,2125,1100,1025,601,281,320,110Y09M
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,257,129,128,1443,747,696,444,215,229,110Y09M
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,248,125,123,1701,897,804,483,249,234,110Y09M
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,49,33,16,526,305,221,215,105,110,110Y09M
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,128,72,56,1352,775,577,453,203,250,110Y09M
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,149,73,76,1290,711,579,439,195,244,110Y09M
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,174,76,98,894,460,434,249,115,134,110Y09M
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,127,66,61,699,386,313,187,88,99,110Y09M
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,94,46,48,574,297,277,206,94,112,110Y09M
10014,臺東縣,10014030,關山鎮,10014030-005,里壠里,210,110,100,1272,651,621,388,163,225,110Y09M
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,52,28,24,395,233,162,143,71,72,110Y09M
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,56,24,32,539,316,223,164,77,87,110Y09M
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,53,26,27,379,215,164,98,48,50,110Y09M
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,41,21,20,325,176,149,126,66,60,110Y09M
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,49,27,22,374,208,166,105,52,53,110Y09M
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,12,7,5,218,132,86,109,56,53,110Y09M
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,100,58,42,865,485,380,307,151,156,110Y09M
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,113,59,54,976,547,429,296,125,171,110Y09M
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,81,38,43,820,492,328,261,116,145,110Y09M
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,203,105,98,1781,962,819,517,227,290,110Y09M
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,137,61,76,1005,527,478,165,73,92,110Y09M
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,336,172,164,2709,1415,1294,517,217,300,110Y09M
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,155,87,68,914,460,454,220,114,106,110Y09M
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,132,69,63,1007,540,467,169,86,83,110Y09M
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,103,56,47,785,429,356,313,156,157,110Y09M
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,57,29,28,520,291,229,146,62,84,110Y09M
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,55,27,28,652,371,281,239,104,135,110Y09M
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,85,43,42,628,333,295,235,111,124,110Y09M
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,144,77,67,1170,649,521,309,145,164,110Y09M
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,71,45,26,664,357,307,227,105,122,110Y09M
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,90,39,51,790,424,366,272,118,154,110Y09M
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,84,42,42,777,443,334,294,149,145,110Y09M
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,121,68,53,853,469,384,276,120,156,110Y09M
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,62,39,23,501,265,236,175,78,97,110Y09M
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,27,12,15,229,130,99,95,45,50,110Y09M
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,79,43,36,565,286,279,237,110,127,110Y09M
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,272,138,134,1503,750,753,467,188,279,110Y09M
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,26,15,11,232,131,101,102,49,53,110Y09M
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,73,40,33,624,358,266,230,113,117,110Y09M
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,28,15,13,212,124,88,96,39,57,110Y09M
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,34,21,13,305,178,127,95,45,50,110Y09M
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,40,21,19,332,189,143,108,49,59,110Y09M
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,95,56,39,1159,789,370,401,189,212,110Y09M
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,90,52,38,882,494,388,284,120,164,110Y09M
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,76,44,32,723,418,305,255,120,135,110Y09M
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,23,10,13,182,106,76,70,37,33,110Y09M
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,32,15,17,363,201,162,163,67,96,110Y09M
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,69,40,29,627,359,268,287,129,158,110Y09M
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,200,95,105,1603,887,716,540,244,296,110Y09M
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,31,10,21,407,258,149,190,80,110,110Y09M
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,94,48,46,824,530,294,351,159,192,110Y09M
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,58,33,25,405,259,146,138,71,67,110Y09M
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,160,83,77,1500,860,640,489,218,271,110Y09M
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,50,24,26,619,369,250,253,116,137,110Y09M
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,71,47,24,836,524,312,335,151,184,110Y09M
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,113,65,48,1066,569,497,287,137,150,110Y09M
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,33,21,12,458,251,207,143,74,69,110Y09M
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,25,11,14,415,248,167,191,86,105,110Y09M
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,44,26,18,443,270,173,140,77,63,110Y09M
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,144,84,60,1080,568,512,335,144,191,110Y09M
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,188,100,88,1371,761,610,450,216,234,110Y09M
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,80,37,43,625,359,266,201,95,106,110Y09M
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,208,114,94,1464,775,689,300,137,163,110Y09M
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,109,65,44,759,401,358,171,70,101,110Y09M
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,74,46,28,613,336,277,143,62,81,110Y09M
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,151,83,68,944,521,423,177,85,92,110Y09M
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,177,94,83,1037,556,481,255,109,146,110Y09M
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,107,56,51,1057,556,501,312,136,176,110Y09M
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,58,30,28,433,224,209,110,51,59,110Y09M
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,122,67,55,876,493,383,136,73,63,110Y09M
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,124,60,64,917,500,417,148,78,70,110Y09M
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,158,87,71,1387,717,670,216,110,106,110Y09M
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,179,91,88,682,359,323,85,38,47,110Y09M
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,55,27,28,219,115,104,41,18,23,110Y09M
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,57,27,30,234,121,113,35,12,23,110Y09M
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,187,94,93,885,480,405,122,55,67,110Y09M
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,133,84,49,542,299,243,68,36,32,110Y09M
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,97,53,44,477,265,212,47,25,22,110Y09M
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,113,57,56,557,311,246,66,26,40,110Y09M
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,61,33,28,299,163,136,33,14,19,110Y09M
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,82,52,30,372,197,175,62,34,28,110Y09M
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,95,49,46,511,278,233,82,35,47,110Y09M
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,196,102,94,940,503,437,104,49,55,110Y09M
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,107,53,54,486,248,238,59,28,31,110Y09M
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,90,45,45,540,266,274,80,35,45,110Y09M
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,224,112,112,1133,585,548,159,70,89,110Y09M
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,52,30,22,283,154,129,55,27,28,110Y09M
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,55,28,27,296,146,150,45,18,27,110Y09M
10014,臺東縣,10014150,達仁鄉,10014150-001,台坂村,79,38,41,511,286,225,104,47,57,110Y09M
10014,臺東縣,10014150,達仁鄉,10014150-002,土坂村,100,49,51,768,434,334,113,52,61,110Y09M
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,33,24,9,282,159,123,61,30,31,110Y09M
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,62,35,27,460,268,192,101,41,60,110Y09M
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,35,18,17,303,172,131,66,31,35,110Y09M
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,29,17,12,284,139,145,32,17,15,110Y09M
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,234,127,107,1224,589,635,130,66,64,110Y09M
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,128,68,60,729,346,383,83,39,44,110Y09M
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,171,103,68,1171,587,584,142,71,71,110Y09M
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,193,91,102,914,466,448,103,53,50,110Y09M
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,226,120,106,1860,1021,839,506,234,272,110Y12M
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,156,80,76,1914,992,922,345,148,197,110Y12M
10014,臺東縣,10014010,臺東市,10014010-004,南王里,266,146,120,2395,1261,1134,523,225,298,110Y12M
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,228,125,103,2474,1232,1242,518,227,291,110Y12M
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,287,147,140,2188,1157,1031,549,261,288,110Y12M
10014,臺東縣,10014010,臺東市,10014010-007,新生里,372,196,176,2885,1435,1450,647,293,354,110Y12M
10014,臺東縣,10014010,臺東市,10014010-008,民生里,265,132,133,2051,989,1062,670,285,385,110Y12M
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,147,79,68,1089,582,507,308,129,179,110Y12M
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,831,445,386,1957,906,1051,489,201,288,110Y12M
10014,臺東縣,10014010,臺東市,10014010-011,中心里,853,441,412,2421,1215,1206,668,280,388,110Y12M
10014,臺東縣,10014010,臺東市,10014010-012,自強里,1096,574,522,2757,1293,1464,545,250,295,110Y12M
10014,臺東縣,10014010,臺東市,10014010-013,民族里,1042,544,498,1933,905,1028,571,253,318,110Y12M
10014,臺東縣,10014010,臺東市,10014010-015,中華里,251,133,118,1793,927,866,512,218,294,110Y12M
10014,臺東縣,10014010,臺東市,10014010-017,建國里,158,82,76,1436,773,663,435,190,245,110Y12M
10014,臺東縣,10014010,臺東市,10014010-020,中正里,146,78,68,1590,809,781,613,262,351,110Y12M
10014,臺東縣,10014010,臺東市,10014010-022,成功里,190,98,92,1502,772,730,419,188,231,110Y12M
10014,臺東縣,10014010,臺東市,10014010-023,文化里,543,288,255,1377,744,633,387,205,182,110Y12M
10014,臺東縣,10014010,臺東市,10014010-024,中山里,462,241,221,1402,687,715,499,216,283,110Y12M
10014,臺東縣,10014010,臺東市,10014010-029,新園里,162,95,67,1374,736,638,306,132,174,110Y12M
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,263,137,126,1932,956,976,407,181,226,110Y12M
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,352,189,163,2715,1436,1279,515,218,297,110Y12M
10014,臺東縣,10014010,臺東市,10014010-032,光明里,581,288,293,2356,1064,1292,375,159,216,110Y12M
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,273,138,135,1494,776,718,325,155,170,110Y12M
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,495,266,229,2373,1208,1165,425,206,219,110Y12M
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,209,120,89,1137,606,531,225,114,111,110Y12M
10014,臺東縣,10014010,臺東市,10014010-036,東海里,507,233,274,1652,787,865,404,177,227,110Y12M
10014,臺東縣,10014010,臺東市,10014010-037,新興里,188,105,83,1115,574,541,328,137,191,110Y12M
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,351,187,164,2574,1280,1294,575,241,334,110Y12M
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,403,197,206,2955,1537,1418,662,290,372,110Y12M
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,255,130,125,1961,1029,932,431,200,231,110Y12M
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,151,77,74,1000,558,442,282,141,141,110Y12M
10014,臺東縣,10014010,臺東市,10014010-042,建和里,185,81,104,1079,587,492,305,141,164,110Y12M
10014,臺東縣,10014010,臺東市,10014010-043,建興里,75,39,36,989,504,485,285,121,164,110Y12M
10014,臺東縣,10014010,臺東市,10014010-045,知本里,231,132,99,1904,988,916,501,215,286,110Y12M
10014,臺東縣,10014010,臺東市,10014010-046,建農里,222,121,101,1735,924,811,345,146,199,110Y12M
10014,臺東縣,10014010,臺東市,10014010-047,仁和里　,287,153,134,2573,1252,1321,636,281,355,110Y12M
10014,臺東縣,10014010,臺東市,10014010-048,豐安里　,240,123,117,2265,1073,1192,464,200,264,110Y12M
10014,臺東縣,10014010,臺東市,10014010-049,豐盛里　,364,188,176,2884,1423,1461,539,233,306,110Y12M
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,26,15,11,406,249,157,190,89,101,110Y12M
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,71,29,42,676,356,320,260,113,147,110Y12M
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,115,66,49,1032,596,436,312,159,153,110Y12M
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,253,133,120,2108,1090,1018,605,280,325,110Y12M
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,249,123,126,1445,749,696,448,215,233,110Y12M
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,235,119,116,1693,894,799,485,250,235,110Y12M
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,46,31,15,522,298,224,218,107,111,110Y12M
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,127,70,57,1356,776,580,452,203,249,110Y12M
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,148,71,77,1293,712,581,436,192,244,110Y12M
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,169,74,95,900,460,440,250,116,134,110Y12M
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,128,68,60,698,384,314,183,84,99,110Y12M
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,89,45,44,572,292,280,208,98,110,110Y12M
10014,臺東縣,10014030,關山鎮,10014030-005,里壠里,212,112,100,1267,647,620,389,166,223,110Y12M
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,47,26,21,391,230,161,143,72,71,110Y12M
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,53,24,29,530,312,218,168,79,89,110Y12M
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,55,27,28,380,217,163,98,47,51,110Y12M
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,41,23,18,326,176,150,125,64,61,110Y12M
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,47,25,22,371,208,163,105,51,54,110Y12M
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,13,7,6,219,133,86,107,55,52,110Y12M
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,96,56,40,862,484,378,307,150,157,110Y12M
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,113,56,57,976,547,429,292,123,169,110Y12M
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,79,37,42,817,487,330,259,117,142,110Y12M
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,189,100,89,1773,958,815,524,230,294,110Y12M
